BUKRS,BELNR,GJAHR,BUZEI,HKONT,BLART,BLDAT,BUDAT,WAERS,KURSF,DMBTR_SIGNED,MWSKZ,KUNNR,STCEG,NAME1,PRCTR
1100,C2CF206,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-236.00,SST-S,,,,STORE08
1100,C2CF207,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3199.50,SST-S,,,,STORE00
1100,C2CF207,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-2962.50,SST-S,,,,STORE00
1100,C2CF207,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-237.00,SST-S,,,,STORE00
1100,C2CF208,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3213.00,SST-S,,,,STORE01
1100,C2CF208,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-2975.00,SST-S,,,,STORE01
1100,C2CF208,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-238.00,SST-S,,,,STORE01
1100,C2CF209,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3226.50,SST-S,,,,STORE02
1100,C2CF209,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-2987.50,SST-S,,,,STORE02
1100,C2CF209,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-239.00,SST-S,,,,STORE02
1100,C2CF210,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3240.00,SST-S,,,,STORE03
1100,C2CF210,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3000.00,SST-S,,,,STORE03
1100,C2CF210,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-240.00,SST-S,,,,STORE03
1100,C2CF211,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3253.50,SST-S,,,,STORE04
1100,C2CF211,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3012.50,SST-S,,,,STORE04
1100,C2CF211,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-241.00,SST-S,,,,STORE04
1100,C2CF212,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3267.00,SST-S,,,,STORE05
1100,C2CF212,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3025.00,SST-S,,,,STORE05
1100,C2CF212,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-242.00,SST-S,,,,STORE05
1100,C2CF213,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3280.50,SST-S,,,,STORE06
1100,C2CF213,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3037.50,SST-S,,,,STORE06
1100,C2CF213,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-243.00,SST-S,,,,STORE06
1100,C2CF214,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3294.00,SST-S,,,,STORE07
1100,C2CF214,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3050.00,SST-S,,,,STORE07
1100,C2CF214,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-244.00,SST-S,,,,STORE07
1100,C2CF215,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3307.50,SST-S,,,,STORE08
1100,C2CF215,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3062.50,SST-S,,,,STORE08
1100,C2CF215,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-245.00,SST-S,,,,STORE08
1100,C2CF216,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3321.00,SST-S,,,,STORE00
1100,C2CF216,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3075.00,SST-S,,,,STORE00
1100,C2CF216,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-246.00,SST-S,,,,STORE00
1100,C2CF217,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3334.50,SST-S,,,,STORE01
1100,C2CF217,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3087.50,SST-S,,,,STORE01
1100,C2CF217,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-247.00,SST-S,,,,STORE01
1100,C2CF218,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3348.00,SST-S,,,,STORE02
1100,C2CF218,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3100.00,SST-S,,,,STORE02
1100,C2CF218,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-248.00,SST-S,,,,STORE02
1100,C2CF219,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3361.50,SST-S,,,,STORE03
1100,C2CF219,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3112.50,SST-S,,,,STORE03
1100,C2CF219,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-249.00,SST-S,,,,STORE03
1100,C2CF220,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3375.00,SST-S,,,,STORE04
1100,C2CF220,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3125.00,SST-S,,,,STORE04
1100,C2CF220,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-250.00,SST-S,,,,STORE04
1100,C2CF221,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3388.50,SST-S,,,,STORE05
1100,C2CF221,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3137.50,SST-S,,,,STORE05
1100,C2CF221,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-251.00,SST-S,,,,STORE05
1100,C2CF222,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3402.00,SST-S,,,,STORE06
1100,C2CF222,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3150.00,SST-S,,,,STORE06
1100,C2CF222,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-252.00,SST-S,,,,STORE06
1100,C2CF223,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3415.50,SST-S,,,,STORE07
1100,C2CF223,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3162.50,SST-S,,,,STORE07
1100,C2CF223,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-253.00,SST-S,,,,STORE07
1100,C2CF224,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3429.00,SST-S,,,,STORE08
1100,C2CF224,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3175.00,SST-S,,,,STORE08
1100,C2CF224,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-254.00,SST-S,,,,STORE08
1100,C2CF225,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3442.50,SST-S,,,,STORE00
1100,C2CF225,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3187.50,SST-S,,,,STORE00
1100,C2CF225,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-255.00,SST-S,,,,STORE00
1100,C2CF226,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3456.00,SST-S,,,,STORE01
1100,C2CF226,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3200.00,SST-S,,,,STORE01
1100,C2CF226,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-256.00,SST-S,,,,STORE01
1100,C2CF227,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3469.50,SST-S,,,,STORE02
1100,C2CF227,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3212.50,SST-S,,,,STORE02
1100,C2CF227,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-257.00,SST-S,,,,STORE02
1100,C2CF228,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3483.00,SST-S,,,,STORE03
1100,C2CF228,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3225.00,SST-S,,,,STORE03
1100,C2CF228,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-258.00,SST-S,,,,STORE03
1100,C2CF229,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3496.50,SST-S,,,,STORE04
1100,C2CF229,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3237.50,SST-S,,,,STORE04
1100,C2CF229,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-259.00,SST-S,,,,STORE04
1100,C2CF230,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3510.00,SST-S,,,,STORE05
1100,C2CF230,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3250.00,SST-S,,,,STORE05
1100,C2CF230,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-260.00,SST-S,,,,STORE05
1100,C2CF231,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3523.50,SST-S,,,,STORE06
1100,C2CF231,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3262.50,SST-S,,,,STORE06
1100,C2CF231,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-261.00,SST-S,,,,STORE06
1100,C2CF232,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3537.00,SST-S,,,,STORE07
1100,C2CF232,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3275.00,SST-S,,,,STORE07
1100,C2CF232,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-262.00,SST-S,,,,STORE07
1100,C2CF233,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3550.50,SST-S,,,,STORE08
1100,C2CF233,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3287.50,SST-S,,,,STORE08
1100,C2CF233,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-263.00,SST-S,,,,STORE08
1100,C2CF234,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3564.00,SST-S,,,,STORE00
1100,C2CF234,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3300.00,SST-S,,,,STORE00
1100,C2CF234,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-264.00,SST-S,,,,STORE00
1100,C2CF235,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3577.50,SST-S,,,,STORE01
1100,C2CF235,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3312.50,SST-S,,,,STORE01
1100,C2CF235,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-265.00,SST-S,,,,STORE01
1100,C2CF236,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3591.00,SST-S,,,,STORE02
1100,C2CF236,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3325.00,SST-S,,,,STORE02
1100,C2CF236,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-266.00,SST-S,,,,STORE02
1100,C2CF237,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3604.50,SST-S,,,,STORE03
1100,C2CF237,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3337.50,SST-S,,,,STORE03
1100,C2CF237,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-267.00,SST-S,,,,STORE03
1100,C2CF238,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3618.00,SST-S,,,,STORE04
1100,C2CF238,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3350.00,SST-S,,,,STORE04
1100,C2CF238,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-268.00,SST-S,,,,STORE04
1100,C2CF239,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3631.50,SST-S,,,,STORE05
1100,C2CF239,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3362.50,SST-S,,,,STORE05
1100,C2CF239,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-269.00,SST-S,,,,STORE05
1100,C2CF240,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3645.00,SST-S,,,,STORE06
1100,C2CF240,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3375.00,SST-S,,,,STORE06
1100,C2CF240,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-270.00,SST-S,,,,STORE06
1100,C2CF241,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3658.50,SST-S,,,,STORE07
1100,C2CF241,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3387.50,SST-S,,,,STORE07
1100,C2CF241,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-271.00,SST-S,,,,STORE07
1100,C2CF242,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3672.00,SST-S,,,,STORE08
1100,C2CF242,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3400.00,SST-S,,,,STORE08
1100,C2CF242,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-272.00,SST-S,,,,STORE08
1100,C2CF243,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3685.50,SST-S,,,,STORE00
1100,C2CF243,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3412.50,SST-S,,,,STORE00
1100,C2CF243,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-273.00,SST-S,,,,STORE00
1100,C2CF244,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3699.00,SST-S,,,,STORE01
1100,C2CF244,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3425.00,SST-S,,,,STORE01
1100,C2CF244,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-274.00,SST-S,,,,STORE01
1100,C2CF245,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3712.50,SST-S,,,,STORE02
1100,C2CF245,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3437.50,SST-S,,,,STORE02
1100,C2CF245,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-275.00,SST-S,,,,STORE02
1100,C2CF246,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3726.00,SST-S,,,,STORE03
1100,C2CF246,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3450.00,SST-S,,,,STORE03
1100,C2CF246,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-276.00,SST-S,,,,STORE03
1100,C2CF247,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3739.50,SST-S,,,,STORE04
1100,C2CF247,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3462.50,SST-S,,,,STORE04
1100,C2CF247,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-277.00,SST-S,,,,STORE04
1100,C2CF248,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3753.00,SST-S,,,,STORE05
1100,C2CF248,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3475.00,SST-S,,,,STORE05
1100,C2CF248,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-278.00,SST-S,,,,STORE05
1100,C2CF249,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3766.50,SST-S,,,,STORE06
1100,C2CF249,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3487.50,SST-S,,,,STORE06
1100,C2CF249,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-279.00,SST-S,,,,STORE06
1100,C2CF250,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3780.00,SST-S,,,,STORE07
1100,C2CF250,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3500.00,SST-S,,,,STORE07
1100,C2CF250,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-280.00,SST-S,,,,STORE07
1100,C2CF251,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3793.50,SST-S,,,,STORE08
1100,C2CF251,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3512.50,SST-S,,,,STORE08
1100,C2CF251,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-281.00,SST-S,,,,STORE08
1100,C2CF252,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3807.00,SST-S,,,,STORE00
1100,C2CF252,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3525.00,SST-S,,,,STORE00
1100,C2CF252,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-282.00,SST-S,,,,STORE00
1100,C2CF253,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3820.50,SST-S,,,,STORE01
1100,C2CF253,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3537.50,SST-S,,,,STORE01
1100,C2CF253,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-283.00,SST-S,,,,STORE01
1100,C2CF254,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3834.00,SST-S,,,,STORE02
1100,C2CF254,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3550.00,SST-S,,,,STORE02
1100,C2CF254,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-284.00,SST-S,,,,STORE02
1100,C2CF255,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3847.50,SST-S,,,,STORE03
1100,C2CF255,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3562.50,SST-S,,,,STORE03
1100,C2CF255,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-285.00,SST-S,,,,STORE03
1100,C2CF256,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3861.00,SST-S,,,,STORE04
1100,C2CF256,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3575.00,SST-S,,,,STORE04
1100,C2CF256,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-286.00,SST-S,,,,STORE04
1100,C2CF257,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3874.50,SST-S,,,,STORE05
1100,C2CF257,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3587.50,SST-S,,,,STORE05
1100,C2CF257,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-287.00,SST-S,,,,STORE05
1100,C2CF258,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3888.00,SST-S,,,,STORE06
1100,C2CF258,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3600.00,SST-S,,,,STORE06
1100,C2CF258,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-288.00,SST-S,,,,STORE06
1100,C2CF259,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,3901.50,SST-S,,,,STORE07
1100,C2CF259,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3612.50,SST-S,,,,STORE07
1100,C2CF259,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-289.00,SST-S,,,,STORE07
1100,C2CF260,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,3915.00,SST-S,,,,STORE08
1100,C2CF260,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3625.00,SST-S,,,,STORE08
1100,C2CF260,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-290.00,SST-S,,,,STORE08
1100,C2CF261,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,3928.50,SST-S,,,,STORE00
1100,C2CF261,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3637.50,SST-S,,,,STORE00
1100,C2CF261,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-291.00,SST-S,,,,STORE00
1100,C2CF262,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,3942.00,SST-S,,,,STORE01
1100,C2CF262,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3650.00,SST-S,,,,STORE01
1100,C2CF262,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-292.00,SST-S,,,,STORE01
1100,C2CF263,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,3955.50,SST-S,,,,STORE02
1100,C2CF263,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3662.50,SST-S,,,,STORE02
1100,C2CF263,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-293.00,SST-S,,,,STORE02
1100,C2CF264,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,3969.00,SST-S,,,,STORE03
1100,C2CF264,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3675.00,SST-S,,,,STORE03
1100,C2CF264,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-294.00,SST-S,,,,STORE03
1100,C2CF265,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,3982.50,SST-S,,,,STORE04
1100,C2CF265,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3687.50,SST-S,,,,STORE04
1100,C2CF265,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-295.00,SST-S,,,,STORE04
1100,C2CF266,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,3996.00,SST-S,,,,STORE05
1100,C2CF266,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3700.00,SST-S,,,,STORE05
1100,C2CF266,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-296.00,SST-S,,,,STORE05
1100,C2CF267,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,4009.50,SST-S,,,,STORE06
1100,C2CF267,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3712.50,SST-S,,,,STORE06
1100,C2CF267,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-297.00,SST-S,,,,STORE06
1100,C2CF268,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,4023.00,SST-S,,,,STORE07
1100,C2CF268,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3725.00,SST-S,,,,STORE07
1100,C2CF268,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-298.00,SST-S,,,,STORE07
1100,C2CF269,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,4036.50,SST-S,,,,STORE08
1100,C2CF269,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3737.50,SST-S,,,,STORE08
1100,C2CF269,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-299.00,SST-S,,,,STORE08
1100,C2CF270,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,4050.00,SST-S,,,,STORE00
1100,C2CF270,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3750.00,SST-S,,,,STORE00
1100,C2CF270,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-300.00,SST-S,,,,STORE00
1100,C2CF271,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,4063.50,SST-S,,,,STORE01
1100,C2CF271,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3762.50,SST-S,,,,STORE01
1100,C2CF271,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-301.00,SST-S,,,,STORE01
1100,C2CF272,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,4077.00,SST-S,,,,STORE02
1100,C2CF272,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3775.00,SST-S,,,,STORE02
1100,C2CF272,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-302.00,SST-S,,,,STORE02
1100,C2CF273,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,4090.50,SST-S,,,,STORE03
1100,C2CF273,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3787.50,SST-S,,,,STORE03
1100,C2CF273,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-303.00,SST-S,,,,STORE03
1100,C2CF274,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,4104.00,SST-S,,,,STORE04
1100,C2CF274,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3800.00,SST-S,,,,STORE04
1100,C2CF274,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-304.00,SST-S,,,,STORE04
1100,C2CF275,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,4117.50,SST-S,,,,STORE05
1100,C2CF275,2026,2,400000,BV,2026-06-23,2026-06-23,MYR,1.0,-3812.50,SST-S,,,,STORE05
1100,C2CF275,2026,3,230000,BV,2026-06-23,2026-06-23,MYR,1.0,-305.00,SST-S,,,,STORE05
1100,C2CF276,2026,1,110000,BV,2026-06-24,2026-06-24,MYR,1.0,4131.00,SST-S,,,,STORE06
1100,C2CF276,2026,2,400000,BV,2026-06-24,2026-06-24,MYR,1.0,-3825.00,SST-S,,,,STORE06
1100,C2CF276,2026,3,230000,BV,2026-06-24,2026-06-24,MYR,1.0,-306.00,SST-S,,,,STORE06
1100,C2CF277,2026,1,110000,BV,2026-06-25,2026-06-25,MYR,1.0,4144.50,SST-S,,,,STORE07
1100,C2CF277,2026,2,400000,BV,2026-06-25,2026-06-25,MYR,1.0,-3837.50,SST-S,,,,STORE07
1100,C2CF277,2026,3,230000,BV,2026-06-25,2026-06-25,MYR,1.0,-307.00,SST-S,,,,STORE07
1100,C2CF278,2026,1,110000,BV,2026-06-26,2026-06-26,MYR,1.0,4158.00,SST-S,,,,STORE08
1100,C2CF278,2026,2,400000,BV,2026-06-26,2026-06-26,MYR,1.0,-3850.00,SST-S,,,,STORE08
1100,C2CF278,2026,3,230000,BV,2026-06-26,2026-06-26,MYR,1.0,-308.00,SST-S,,,,STORE08
1100,C2CF279,2026,1,110000,BV,2026-06-27,2026-06-27,MYR,1.0,4171.50,SST-S,,,,STORE00
1100,C2CF279,2026,2,400000,BV,2026-06-27,2026-06-27,MYR,1.0,-3862.50,SST-S,,,,STORE00
1100,C2CF279,2026,3,230000,BV,2026-06-27,2026-06-27,MYR,1.0,-309.00,SST-S,,,,STORE00
1100,C2CF280,2026,1,110000,BV,2026-06-20,2026-06-20,MYR,1.0,4185.00,SST-S,,,,STORE01
1100,C2CF280,2026,2,400000,BV,2026-06-20,2026-06-20,MYR,1.0,-3875.00,SST-S,,,,STORE01
1100,C2CF280,2026,3,230000,BV,2026-06-20,2026-06-20,MYR,1.0,-310.00,SST-S,,,,STORE01
1100,C2CF281,2026,1,110000,BV,2026-06-21,2026-06-21,MYR,1.0,4198.50,SST-S,,,,STORE02
1100,C2CF281,2026,2,400000,BV,2026-06-21,2026-06-21,MYR,1.0,-3887.50,SST-S,,,,STORE02
1100,C2CF281,2026,3,230000,BV,2026-06-21,2026-06-21,MYR,1.0,-311.00,SST-S,,,,STORE02
1100,C2CF282,2026,1,110000,BV,2026-06-22,2026-06-22,MYR,1.0,4212.00,SST-S,,,,STORE03
1100,C2CF282,2026,2,400000,BV,2026-06-22,2026-06-22,MYR,1.0,-3900.00,SST-S,,,,STORE03
1100,C2CF282,2026,3,230000,BV,2026-06-22,2026-06-22,MYR,1.0,-312.00,SST-S,,,,STORE03
1100,C2CF283,2026,1,110000,BV,2026-06-23,2026-06-23,MYR,1.0,4225.50,SST-S,,,,STORE04
