supplierCompanyCode,irn,invoiceNumber,supplierTin,documentType,issueDate,clearanceDate,status,uuid,currency,taxableAmount,taxAmount,totalAmount,taxScheme,buyerTin,buyerName,isConsolidated
1100,C2CF150,C2CF150,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF150,MYR,2250.00,180.00,2430.00,SST-S,,,false
1100,C2CF151,C2CF151,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF151,MYR,2262.50,181.00,2443.50,SST-S,,,false
1100,C2CF152,C2CF152,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF152,MYR,2275.00,182.00,2457.00,SST-S,,,false
1100,C2CF153,C2CF153,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF153,MYR,2287.50,183.00,2470.50,SST-S,,,false
1100,C2CF154,C2CF154,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF154,MYR,2300.00,184.00,2484.00,SST-S,,,false
1100,C2CF155,C2CF155,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF155,MYR,2312.50,185.00,2497.50,SST-S,,,false
1100,C2CF156,C2CF156,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF156,MYR,2325.00,186.00,2511.00,SST-S,,,false
1100,C2CF157,C2CF157,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF157,MYR,2337.50,187.00,2524.50,SST-S,,,false
1100,C2CF158,C2CF158,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF158,MYR,2350.00,188.00,2538.00,SST-S,,,false
1100,C2CF159,C2CF159,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF159,MYR,2362.50,189.00,2551.50,SST-S,,,false
1100,C2CF160,C2CF160,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF160,MYR,2375.00,190.00,2565.00,SST-S,,,false
1100,C2CF161,C2CF161,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF161,MYR,2387.50,191.00,2578.50,SST-S,,,false
1100,C2CF162,C2CF162,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF162,MYR,2400.00,192.00,2592.00,SST-S,,,false
1100,C2CF163,C2CF163,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF163,MYR,2412.50,193.00,2605.50,SST-S,,,false
1100,C2CF164,C2CF164,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF164,MYR,2425.00,194.00,2619.00,SST-S,,,false
1100,C2CF165,C2CF165,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF165,MYR,2437.50,195.00,2632.50,SST-S,,,false
1100,C2CF166,C2CF166,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF166,MYR,2450.00,196.00,2646.00,SST-S,,,false
1100,C2CF167,C2CF167,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF167,MYR,2462.50,197.00,2659.50,SST-S,,,false
1100,C2CF168,C2CF168,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF168,MYR,2475.00,198.00,2673.00,SST-S,,,false
1100,C2CF169,C2CF169,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF169,MYR,2487.50,199.00,2686.50,SST-S,,,false
1100,C2CF170,C2CF170,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF170,MYR,2500.00,200.00,2700.00,SST-S,,,false
1100,C2CF171,C2CF171,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF171,MYR,2512.50,201.00,2713.50,SST-S,,,false
1100,C2CF172,C2CF172,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF172,MYR,2525.00,202.00,2727.00,SST-S,,,false
1100,C2CF173,C2CF173,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF173,MYR,2537.50,203.00,2740.50,SST-S,,,false
1100,C2CF174,C2CF174,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF174,MYR,2550.00,204.00,2754.00,SST-S,,,false
1100,C2CF175,C2CF175,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF175,MYR,2562.50,205.00,2767.50,SST-S,,,false
1100,C2CF176,C2CF176,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF176,MYR,2575.00,206.00,2781.00,SST-S,,,false
1100,C2CF177,C2CF177,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF177,MYR,2587.50,207.00,2794.50,SST-S,,,false
1100,C2CF178,C2CF178,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF178,MYR,2600.00,208.00,2808.00,SST-S,,,false
1100,C2CF179,C2CF179,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF179,MYR,2612.50,209.00,2821.50,SST-S,,,false
1100,C2CF180,C2CF180,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF180,MYR,2625.00,210.00,2835.00,SST-S,,,false
1100,C2CF181,C2CF181,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF181,MYR,2637.50,211.00,2848.50,SST-S,,,false
1100,C2CF182,C2CF182,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF182,MYR,2650.00,212.00,2862.00,SST-S,,,false
1100,C2CF183,C2CF183,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF183,MYR,2662.50,213.00,2875.50,SST-S,,,false
1100,C2CF184,C2CF184,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF184,MYR,2675.00,214.00,2889.00,SST-S,,,false
1100,C2CF185,C2CF185,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF185,MYR,2687.50,215.00,2902.50,SST-S,,,false
1100,C2CF186,C2CF186,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF186,MYR,2700.00,216.00,2916.00,SST-S,,,false
1100,C2CF187,C2CF187,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF187,MYR,2712.50,217.00,2929.50,SST-S,,,false
1100,C2CF188,C2CF188,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF188,MYR,2725.00,218.00,2943.00,SST-S,,,false
1100,C2CF189,C2CF189,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF189,MYR,2737.50,219.00,2956.50,SST-S,,,false
1100,C2CF190,C2CF190,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF190,MYR,2750.00,220.00,2970.00,SST-S,,,false
1100,C2CF191,C2CF191,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF191,MYR,2762.50,221.00,2983.50,SST-S,,,false
1100,C2CF192,C2CF192,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF192,MYR,2775.00,222.00,2997.00,SST-S,,,false
1100,C2CF193,C2CF193,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF193,MYR,2787.50,223.00,3010.50,SST-S,,,false
1100,C2CF194,C2CF194,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF194,MYR,2800.00,224.00,3024.00,SST-S,,,false
1100,C2CF195,C2CF195,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF195,MYR,2812.50,225.00,3037.50,SST-S,,,false
1100,C2CF196,C2CF196,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF196,MYR,2825.00,226.00,3051.00,SST-S,,,false
1100,C2CF197,C2CF197,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF197,MYR,2837.50,227.00,3064.50,SST-S,,,false
1100,C2CF198,C2CF198,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF198,MYR,2850.00,228.00,3078.00,SST-S,,,false
1100,C2CF199,C2CF199,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF199,MYR,2862.50,229.00,3091.50,SST-S,,,false
1100,C2CF200,C2CF200,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF200,MYR,2875.00,230.00,3105.00,SST-S,,,false
1100,C2CF201,C2CF201,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF201,MYR,2887.50,231.00,3118.50,SST-S,,,false
1100,C2CF202,C2CF202,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF202,MYR,2900.00,232.00,3132.00,SST-S,,,false
1100,C2CF203,C2CF203,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF203,MYR,2912.50,233.00,3145.50,SST-S,,,false
1100,C2CF204,C2CF204,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF204,MYR,2925.00,234.00,3159.00,SST-S,,,false
1100,C2CF205,C2CF205,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF205,MYR,2937.50,235.00,3172.50,SST-S,,,false
1100,C2CF206,C2CF206,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF206,MYR,2950.00,236.00,3186.00,SST-S,,,false
1100,C2CF207,C2CF207,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF207,MYR,2962.50,237.00,3199.50,SST-S,,,false
1100,C2CF208,C2CF208,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF208,MYR,2975.00,238.00,3213.00,SST-S,,,false
1100,C2CF209,C2CF209,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF209,MYR,2987.50,239.00,3226.50,SST-S,,,false
1100,C2CF210,C2CF210,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF210,MYR,3000.00,240.00,3240.00,SST-S,,,false
1100,C2CF211,C2CF211,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF211,MYR,3012.50,241.00,3253.50,SST-S,,,false
1100,C2CF212,C2CF212,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF212,MYR,3025.00,242.00,3267.00,SST-S,,,false
1100,C2CF213,C2CF213,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF213,MYR,3037.50,243.00,3280.50,SST-S,,,false
1100,C2CF214,C2CF214,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF214,MYR,3050.00,244.00,3294.00,SST-S,,,false
1100,C2CF215,C2CF215,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF215,MYR,3062.50,245.00,3307.50,SST-S,,,false
1100,C2CF216,C2CF216,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF216,MYR,3075.00,246.00,3321.00,SST-S,,,false
1100,C2CF217,C2CF217,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF217,MYR,3087.50,247.00,3334.50,SST-S,,,false
1100,C2CF218,C2CF218,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF218,MYR,3100.00,248.00,3348.00,SST-S,,,false
1100,C2CF219,C2CF219,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF219,MYR,3112.50,249.00,3361.50,SST-S,,,false
1100,C2CF220,C2CF220,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF220,MYR,3125.00,250.00,3375.00,SST-S,,,false
1100,C2CF221,C2CF221,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF221,MYR,3137.50,251.00,3388.50,SST-S,,,false
1100,C2CF222,C2CF222,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF222,MYR,3150.00,252.00,3402.00,SST-S,,,false
1100,C2CF223,C2CF223,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF223,MYR,3162.50,253.00,3415.50,SST-S,,,false
1100,C2CF224,C2CF224,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF224,MYR,3175.00,254.00,3429.00,SST-S,,,false
1100,C2CF225,C2CF225,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF225,MYR,3187.50,255.00,3442.50,SST-S,,,false
1100,C2CF226,C2CF226,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF226,MYR,3200.00,256.00,3456.00,SST-S,,,false
1100,C2CF227,C2CF227,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF227,MYR,3212.50,257.00,3469.50,SST-S,,,false
1100,C2CF228,C2CF228,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF228,MYR,3225.00,258.00,3483.00,SST-S,,,false
1100,C2CF229,C2CF229,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF229,MYR,3237.50,259.00,3496.50,SST-S,,,false
1100,C2CF230,C2CF230,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF230,MYR,3250.00,260.00,3510.00,SST-S,,,false
1100,C2CF231,C2CF231,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF231,MYR,3262.50,261.00,3523.50,SST-S,,,false
1100,C2CF232,C2CF232,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF232,MYR,3275.00,262.00,3537.00,SST-S,,,false
1100,C2CF233,C2CF233,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF233,MYR,3287.50,263.00,3550.50,SST-S,,,false
1100,C2CF234,C2CF234,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF234,MYR,3300.00,264.00,3564.00,SST-S,,,false
1100,C2CF235,C2CF235,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF235,MYR,3312.50,265.00,3577.50,SST-S,,,false
1100,C2CF236,C2CF236,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF236,MYR,3325.00,266.00,3591.00,SST-S,,,false
1100,C2CF237,C2CF237,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF237,MYR,3337.50,267.00,3604.50,SST-S,,,false
1100,C2CF238,C2CF238,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF238,MYR,3350.00,268.00,3618.00,SST-S,,,false
1100,C2CF239,C2CF239,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF239,MYR,3362.50,269.00,3631.50,SST-S,,,false
1100,C2CF240,C2CF240,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF240,MYR,3375.00,270.00,3645.00,SST-S,,,false
1100,C2CF241,C2CF241,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF241,MYR,3387.50,271.00,3658.50,SST-S,,,false
1100,C2CF242,C2CF242,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF242,MYR,3400.00,272.00,3672.00,SST-S,,,false
1100,C2CF243,C2CF243,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF243,MYR,3412.50,273.00,3685.50,SST-S,,,false
1100,C2CF244,C2CF244,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF244,MYR,3425.00,274.00,3699.00,SST-S,,,false
1100,C2CF245,C2CF245,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF245,MYR,3437.50,275.00,3712.50,SST-S,,,false
1100,C2CF246,C2CF246,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF246,MYR,3450.00,276.00,3726.00,SST-S,,,false
1100,C2CF247,C2CF247,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF247,MYR,3462.50,277.00,3739.50,SST-S,,,false
1100,C2CF248,C2CF248,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF248,MYR,3475.00,278.00,3753.00,SST-S,,,false
1100,C2CF249,C2CF249,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF249,MYR,3487.50,279.00,3766.50,SST-S,,,false
1100,C2CF250,C2CF250,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF250,MYR,3500.00,280.00,3780.00,SST-S,,,false
1100,C2CF251,C2CF251,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF251,MYR,3512.50,281.00,3793.50,SST-S,,,false
1100,C2CF252,C2CF252,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF252,MYR,3525.00,282.00,3807.00,SST-S,,,false
1100,C2CF253,C2CF253,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF253,MYR,3537.50,283.00,3820.50,SST-S,,,false
1100,C2CF254,C2CF254,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF254,MYR,3550.00,284.00,3834.00,SST-S,,,false
1100,C2CF255,C2CF255,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF255,MYR,3562.50,285.00,3847.50,SST-S,,,false
1100,C2CF256,C2CF256,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF256,MYR,3575.00,286.00,3861.00,SST-S,,,false
1100,C2CF257,C2CF257,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF257,MYR,3587.50,287.00,3874.50,SST-S,,,false
1100,C2CF258,C2CF258,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF258,MYR,3600.00,288.00,3888.00,SST-S,,,false
1100,C2CF259,C2CF259,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF259,MYR,3612.50,289.00,3901.50,SST-S,,,false
1100,C2CF260,C2CF260,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF260,MYR,3625.00,290.00,3915.00,SST-S,,,false
1100,C2CF261,C2CF261,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF261,MYR,3637.50,291.00,3928.50,SST-S,,,false
1100,C2CF262,C2CF262,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF262,MYR,3650.00,292.00,3942.00,SST-S,,,false
1100,C2CF263,C2CF263,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF263,MYR,3662.50,293.00,3955.50,SST-S,,,false
1100,C2CF264,C2CF264,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF264,MYR,3675.00,294.00,3969.00,SST-S,,,false
1100,C2CF265,C2CF265,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF265,MYR,3687.50,295.00,3982.50,SST-S,,,false
1100,C2CF266,C2CF266,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF266,MYR,3700.00,296.00,3996.00,SST-S,,,false
1100,C2CF267,C2CF267,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF267,MYR,3712.50,297.00,4009.50,SST-S,,,false
1100,C2CF268,C2CF268,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF268,MYR,3725.00,298.00,4023.00,SST-S,,,false
1100,C2CF269,C2CF269,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF269,MYR,3737.50,299.00,4036.50,SST-S,,,false
1100,C2CF270,C2CF270,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF270,MYR,3750.00,300.00,4050.00,SST-S,,,false
1100,C2CF271,C2CF271,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF271,MYR,3762.50,301.00,4063.50,SST-S,,,false
1100,C2CF272,C2CF272,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF272,MYR,3775.00,302.00,4077.00,SST-S,,,false
1100,C2CF273,C2CF273,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF273,MYR,3787.50,303.00,4090.50,SST-S,,,false
1100,C2CF274,C2CF274,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF274,MYR,3800.00,304.00,4104.00,SST-S,,,false
1100,C2CF275,C2CF275,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF275,MYR,3812.50,305.00,4117.50,SST-S,,,false
1100,C2CF276,C2CF276,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF276,MYR,3825.00,306.00,4131.00,SST-S,,,false
1100,C2CF277,C2CF277,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF277,MYR,3837.50,307.00,4144.50,SST-S,,,false
1100,C2CF278,C2CF278,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF278,MYR,3850.00,308.00,4158.00,SST-S,,,false
1100,C2CF279,C2CF279,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF279,MYR,3862.50,309.00,4171.50,SST-S,,,false
1100,C2CF280,C2CF280,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF280,MYR,3875.00,310.00,4185.00,SST-S,,,false
1100,C2CF281,C2CF281,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF281,MYR,3887.50,311.00,4198.50,SST-S,,,false
1100,C2CF282,C2CF282,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF282,MYR,3900.00,312.00,4212.00,SST-S,,,false
1100,C2CF283,C2CF283,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF283,MYR,3912.50,313.00,4225.50,SST-S,,,false
1100,C2CF284,C2CF284,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF284,MYR,3925.00,314.00,4239.00,SST-S,,,false
1100,C2CF285,C2CF285,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF285,MYR,3937.50,315.00,4252.50,SST-S,,,false
1100,C2CF286,C2CF286,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF286,MYR,3950.00,316.00,4266.00,SST-S,,,false
1100,C2CF287,C2CF287,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF287,MYR,3962.50,317.00,4279.50,SST-S,,,false
1100,C2CF288,C2CF288,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF288,MYR,3975.00,318.00,4293.00,SST-S,,,false
1100,C2CF289,C2CF289,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF289,MYR,3987.50,319.00,4306.50,SST-S,,,false
1100,C2CF290,C2CF290,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF290,MYR,4000.00,320.00,4320.00,SST-S,,,false
1100,C2CF291,C2CF291,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF291,MYR,4012.50,321.00,4333.50,SST-S,,,false
1100,C2CF292,C2CF292,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF292,MYR,4025.00,322.00,4347.00,SST-S,,,false
1100,C2CF293,C2CF293,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF293,MYR,4037.50,323.00,4360.50,SST-S,,,false
1100,C2CF294,C2CF294,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF294,MYR,4050.00,324.00,4374.00,SST-S,,,false
1100,C2CF295,C2CF295,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF295,MYR,4062.50,325.00,4387.50,SST-S,,,false
1100,C2CF296,C2CF296,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF296,MYR,4075.00,326.00,4401.00,SST-S,,,false
1100,C2CF297,C2CF297,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF297,MYR,4087.50,327.00,4414.50,SST-S,,,false
1100,C2CF298,C2CF298,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF298,MYR,4100.00,328.00,4428.00,SST-S,,,false
1100,C2CF299,C2CF299,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF299,MYR,4112.50,329.00,4441.50,SST-S,,,false
1100,C2CF300,C2CF300,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF300,MYR,375.00,30.00,405.00,SST-S,,,false
1100,C2CF301,C2CF301,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF301,MYR,387.50,31.00,418.50,SST-S,,,false
1100,C2CF302,C2CF302,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF302,MYR,400.00,32.00,432.00,SST-S,,,false
1100,C2CF303,C2CF303,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF303,MYR,412.50,33.00,445.50,SST-S,,,false
1100,C2CF304,C2CF304,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF304,MYR,425.00,34.00,459.00,SST-S,,,false
1100,C2CF305,C2CF305,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF305,MYR,437.50,35.00,472.50,SST-S,,,false
1100,C2CF306,C2CF306,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF306,MYR,450.00,36.00,486.00,SST-S,,,false
1100,C2CF307,C2CF307,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-C2CF307,MYR,462.50,37.00,499.50,SST-S,,,false
1100,C2CF308,C2CF308,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-C2CF308,MYR,475.00,38.00,513.00,SST-S,,,false
1100,C2CF309,C2CF309,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-C2CF309,MYR,487.50,39.00,526.50,SST-S,,,false
1100,C2CF310,C2CF310,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-C2CF310,MYR,500.00,40.00,540.00,SST-S,,,false
1100,C2CF311,C2CF311,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-C2CF311,MYR,512.50,41.00,553.50,SST-S,,,false
1100,C2CF312,C2CF312,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-C2CF312,MYR,525.00,42.00,567.00,SST-S,,,false
1100,C2CF313,C2CF313,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-C2CF313,MYR,537.50,43.00,580.50,SST-S,,,false
1100,C2CF314,C2CF314,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-C2CF314,MYR,550.00,44.00,594.00,SST-S,,,false
