supplierCompanyCode,irn,invoiceNumber,supplierTin,documentType,issueDate,clearanceDate,status,uuid,currency,taxableAmount,taxAmount,totalAmount,taxScheme,buyerTin,buyerName,isConsolidated
1000,FIL1120,FIL1120,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1120,MYR,5250.00,420.00,5670.00,SST-S,MYF0001120,Filler 1120,false
1000,FIL1121,FIL1121,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1121,MYR,5262.50,421.00,5683.50,SST-S,MYF0001121,Filler 1121,false
1000,FIL1122,FIL1122,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1122,MYR,5275.00,422.00,5697.00,SST-S,MYF0001122,Filler 1122,false
1000,FIL1123,FIL1123,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1123,MYR,5287.50,423.00,5710.50,SST-S,MYF0001123,Filler 1123,false
1000,FIL1124,FIL1124,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1124,MYR,5300.00,424.00,5724.00,SST-S,MYF0001124,Filler 1124,false
1000,FIL1125,FIL1125,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1125,MYR,5312.50,425.00,5737.50,SST-S,MYF0001125,Filler 1125,false
1000,FIL1126,FIL1126,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1126,MYR,5325.00,426.00,5751.00,SST-S,MYF0001126,Filler 1126,false
1000,FIL1127,FIL1127,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1127,MYR,5337.50,427.00,5764.50,SST-S,MYF0001127,Filler 1127,false
1000,FIL1128,FIL1128,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1128,MYR,5350.00,428.00,5778.00,SST-S,MYF0001128,Filler 1128,false
1000,FIL1129,FIL1129,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1129,MYR,5362.50,429.00,5791.50,SST-S,MYF0001129,Filler 1129,false
1000,FIL1130,FIL1130,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1130,MYR,5375.00,430.00,5805.00,SST-S,MYF0001130,Filler 1130,false
1000,FIL1131,FIL1131,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1131,MYR,5387.50,431.00,5818.50,SST-S,MYF0001131,Filler 1131,false
1000,FIL1132,FIL1132,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1132,MYR,5400.00,432.00,5832.00,SST-S,MYF0001132,Filler 1132,false
1000,FIL1133,FIL1133,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1133,MYR,5412.50,433.00,5845.50,SST-S,MYF0001133,Filler 1133,false
1000,FIL1134,FIL1134,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1134,MYR,5425.00,434.00,5859.00,SST-S,MYF0001134,Filler 1134,false
1000,FIL1135,FIL1135,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1135,MYR,5437.50,435.00,5872.50,SST-S,MYF0001135,Filler 1135,false
1000,FIL1136,FIL1136,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1136,MYR,5450.00,436.00,5886.00,SST-S,MYF0001136,Filler 1136,false
1000,FIL1137,FIL1137,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1137,MYR,5462.50,437.00,5899.50,SST-S,MYF0001137,Filler 1137,false
1000,FIL1138,FIL1138,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1138,MYR,5475.00,438.00,5913.00,SST-S,MYF0001138,Filler 1138,false
1000,FIL1139,FIL1139,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1139,MYR,5487.50,439.00,5926.50,SST-S,MYF0001139,Filler 1139,false
1000,FIL1140,FIL1140,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1140,MYR,5500.00,440.00,5940.00,SST-S,MYF0001140,Filler 1140,false
1000,FIL1141,FIL1141,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1141,MYR,5512.50,441.00,5953.50,SST-S,MYF0001141,Filler 1141,false
1000,FIL1142,FIL1142,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1142,MYR,5525.00,442.00,5967.00,SST-S,MYF0001142,Filler 1142,false
1000,FIL1143,FIL1143,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1143,MYR,5537.50,443.00,5980.50,SST-S,MYF0001143,Filler 1143,false
1000,FIL1144,FIL1144,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1144,MYR,5550.00,444.00,5994.00,SST-S,MYF0001144,Filler 1144,false
1000,FIL1145,FIL1145,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1145,MYR,5562.50,445.00,6007.50,SST-S,MYF0001145,Filler 1145,false
1000,FIL1146,FIL1146,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1146,MYR,5575.00,446.00,6021.00,SST-S,MYF0001146,Filler 1146,false
1000,FIL1147,FIL1147,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1147,MYR,5587.50,447.00,6034.50,SST-S,MYF0001147,Filler 1147,false
1000,FIL1148,FIL1148,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1148,MYR,5600.00,448.00,6048.00,SST-S,MYF0001148,Filler 1148,false
1000,FIL1149,FIL1149,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1149,MYR,5612.50,449.00,6061.50,SST-S,MYF0001149,Filler 1149,false
1000,FIL1150,FIL1150,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1150,MYR,5625.00,450.00,6075.00,SST-S,MYF0001150,Filler 1150,false
1000,FIL1151,FIL1151,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1151,MYR,5637.50,451.00,6088.50,SST-S,MYF0001151,Filler 1151,false
1000,FIL1152,FIL1152,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1152,MYR,5650.00,452.00,6102.00,SST-S,MYF0001152,Filler 1152,false
1000,FIL1153,FIL1153,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1153,MYR,5662.50,453.00,6115.50,SST-S,MYF0001153,Filler 1153,false
1000,FIL1154,FIL1154,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1154,MYR,5675.00,454.00,6129.00,SST-S,MYF0001154,Filler 1154,false
1000,FIL1155,FIL1155,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1155,MYR,5687.50,455.00,6142.50,SST-S,MYF0001155,Filler 1155,false
1000,FIL1156,FIL1156,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1156,MYR,5700.00,456.00,6156.00,SST-S,MYF0001156,Filler 1156,false
1000,FIL1157,FIL1157,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1157,MYR,5712.50,457.00,6169.50,SST-S,MYF0001157,Filler 1157,false
1000,FIL1158,FIL1158,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1158,MYR,5725.00,458.00,6183.00,SST-S,MYF0001158,Filler 1158,false
1000,FIL1159,FIL1159,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1159,MYR,5737.50,459.00,6196.50,SST-S,MYF0001159,Filler 1159,false
1000,FIL1160,FIL1160,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1160,MYR,5750.00,460.00,6210.00,SST-S,MYF0001160,Filler 1160,false
1000,FIL1161,FIL1161,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1161,MYR,5762.50,461.00,6223.50,SST-S,MYF0001161,Filler 1161,false
1000,FIL1162,FIL1162,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1162,MYR,5775.00,462.00,6237.00,SST-S,MYF0001162,Filler 1162,false
1000,FIL1163,FIL1163,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1163,MYR,5787.50,463.00,6250.50,SST-S,MYF0001163,Filler 1163,false
1000,FIL1164,FIL1164,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1164,MYR,5800.00,464.00,6264.00,SST-S,MYF0001164,Filler 1164,false
1000,FIL1165,FIL1165,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1165,MYR,5812.50,465.00,6277.50,SST-S,MYF0001165,Filler 1165,false
1000,FIL1166,FIL1166,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1166,MYR,5825.00,466.00,6291.00,SST-S,MYF0001166,Filler 1166,false
1000,FIL1167,FIL1167,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1167,MYR,5837.50,467.00,6304.50,SST-S,MYF0001167,Filler 1167,false
1000,FIL1168,FIL1168,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1168,MYR,5850.00,468.00,6318.00,SST-S,MYF0001168,Filler 1168,false
1000,FIL1169,FIL1169,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1169,MYR,5862.50,469.00,6331.50,SST-S,MYF0001169,Filler 1169,false
1000,FIL1170,FIL1170,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1170,MYR,5875.00,470.00,6345.00,SST-S,MYF0001170,Filler 1170,false
1000,FIL1171,FIL1171,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1171,MYR,5887.50,471.00,6358.50,SST-S,MYF0001171,Filler 1171,false
1000,FIL1172,FIL1172,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1172,MYR,5900.00,472.00,6372.00,SST-S,MYF0001172,Filler 1172,false
1000,FIL1173,FIL1173,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1173,MYR,5912.50,473.00,6385.50,SST-S,MYF0001173,Filler 1173,false
1000,FIL1174,FIL1174,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1174,MYR,5925.00,474.00,6399.00,SST-S,MYF0001174,Filler 1174,false
1000,FIL1175,FIL1175,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1175,MYR,5937.50,475.00,6412.50,SST-S,MYF0001175,Filler 1175,false
1000,FIL1176,FIL1176,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1176,MYR,5950.00,476.00,6426.00,SST-S,MYF0001176,Filler 1176,false
1000,FIL1177,FIL1177,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1177,MYR,5962.50,477.00,6439.50,SST-S,MYF0001177,Filler 1177,false
1000,FIL1178,FIL1178,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1178,MYR,5975.00,478.00,6453.00,SST-S,MYF0001178,Filler 1178,false
1000,FIL1179,FIL1179,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1179,MYR,5987.50,479.00,6466.50,SST-S,MYF0001179,Filler 1179,false
1000,FIL1180,FIL1180,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1180,MYR,6000.00,480.00,6480.00,SST-S,MYF0001180,Filler 1180,false
1000,FIL1181,FIL1181,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1181,MYR,6012.50,481.00,6493.50,SST-S,MYF0001181,Filler 1181,false
1000,FIL1182,FIL1182,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1182,MYR,6025.00,482.00,6507.00,SST-S,MYF0001182,Filler 1182,false
1000,FIL1183,FIL1183,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1183,MYR,6037.50,483.00,6520.50,SST-S,MYF0001183,Filler 1183,false
1000,FIL1184,FIL1184,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1184,MYR,6050.00,484.00,6534.00,SST-S,MYF0001184,Filler 1184,false
1000,FIL1185,FIL1185,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1185,MYR,6062.50,485.00,6547.50,SST-S,MYF0001185,Filler 1185,false
1000,FIL1186,FIL1186,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1186,MYR,6075.00,486.00,6561.00,SST-S,MYF0001186,Filler 1186,false
1000,FIL1187,FIL1187,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1187,MYR,6087.50,487.00,6574.50,SST-S,MYF0001187,Filler 1187,false
1000,FIL1188,FIL1188,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1188,MYR,6100.00,488.00,6588.00,SST-S,MYF0001188,Filler 1188,false
1000,FIL1189,FIL1189,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1189,MYR,6112.50,489.00,6601.50,SST-S,MYF0001189,Filler 1189,false
1000,FIL1190,FIL1190,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1190,MYR,6125.00,490.00,6615.00,SST-S,MYF0001190,Filler 1190,false
1000,FIL1191,FIL1191,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1191,MYR,6137.50,491.00,6628.50,SST-S,MYF0001191,Filler 1191,false
1000,FIL1192,FIL1192,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1192,MYR,6150.00,492.00,6642.00,SST-S,MYF0001192,Filler 1192,false
1000,FIL1193,FIL1193,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1193,MYR,6162.50,493.00,6655.50,SST-S,MYF0001193,Filler 1193,false
1000,FIL1194,FIL1194,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1194,MYR,6175.00,494.00,6669.00,SST-S,MYF0001194,Filler 1194,false
1000,FIL1195,FIL1195,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1195,MYR,6187.50,495.00,6682.50,SST-S,MYF0001195,Filler 1195,false
1000,FIL1196,FIL1196,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1196,MYR,6200.00,496.00,6696.00,SST-S,MYF0001196,Filler 1196,false
1000,FIL1197,FIL1197,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1197,MYR,6212.50,497.00,6709.50,SST-S,MYF0001197,Filler 1197,false
1000,FIL1198,FIL1198,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1198,MYR,6225.00,498.00,6723.00,SST-S,MYF0001198,Filler 1198,false
1000,FIL1199,FIL1199,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1199,MYR,6237.50,499.00,6736.50,SST-S,MYF0001199,Filler 1199,false
1000,FIL1200,FIL1200,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1200,MYR,1250.00,100.00,1350.00,SST-S,MYF0001200,Filler 1200,false
1000,FIL1201,FIL1201,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1201,MYR,1262.50,101.00,1363.50,SST-S,MYF0001201,Filler 1201,false
1000,FIL1202,FIL1202,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1202,MYR,1275.00,102.00,1377.00,SST-S,MYF0001202,Filler 1202,false
1000,FIL1203,FIL1203,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1203,MYR,1287.50,103.00,1390.50,SST-S,MYF0001203,Filler 1203,false
1000,FIL1204,FIL1204,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1204,MYR,1300.00,104.00,1404.00,SST-S,MYF0001204,Filler 1204,false
1000,FIL1205,FIL1205,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1205,MYR,1312.50,105.00,1417.50,SST-S,MYF0001205,Filler 1205,false
1000,FIL1206,FIL1206,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1206,MYR,1325.00,106.00,1431.00,SST-S,MYF0001206,Filler 1206,false
1000,FIL1207,FIL1207,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1207,MYR,1337.50,107.00,1444.50,SST-S,MYF0001207,Filler 1207,false
1000,FIL1208,FIL1208,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1208,MYR,1350.00,108.00,1458.00,SST-S,MYF0001208,Filler 1208,false
1000,FIL1209,FIL1209,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1209,MYR,1362.50,109.00,1471.50,SST-S,MYF0001209,Filler 1209,false
1000,FIL1210,FIL1210,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1210,MYR,1375.00,110.00,1485.00,SST-S,MYF0001210,Filler 1210,false
1000,FIL1211,FIL1211,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1211,MYR,1387.50,111.00,1498.50,SST-S,MYF0001211,Filler 1211,false
1000,FIL1212,FIL1212,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1212,MYR,1400.00,112.00,1512.00,SST-S,MYF0001212,Filler 1212,false
1000,FIL1213,FIL1213,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1213,MYR,1412.50,113.00,1525.50,SST-S,MYF0001213,Filler 1213,false
1000,FIL1214,FIL1214,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1214,MYR,1425.00,114.00,1539.00,SST-S,MYF0001214,Filler 1214,false
1000,FIL1215,FIL1215,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1215,MYR,1437.50,115.00,1552.50,SST-S,MYF0001215,Filler 1215,false
1000,FIL1216,FIL1216,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1216,MYR,1450.00,116.00,1566.00,SST-S,MYF0001216,Filler 1216,false
1000,FIL1217,FIL1217,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1217,MYR,1462.50,117.00,1579.50,SST-S,MYF0001217,Filler 1217,false
1000,FIL1218,FIL1218,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1218,MYR,1475.00,118.00,1593.00,SST-S,MYF0001218,Filler 1218,false
1000,FIL1219,FIL1219,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1219,MYR,1487.50,119.00,1606.50,SST-S,MYF0001219,Filler 1219,false
1000,FIL1220,FIL1220,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1220,MYR,1500.00,120.00,1620.00,SST-S,MYF0001220,Filler 1220,false
1000,FIL1221,FIL1221,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1221,MYR,1512.50,121.00,1633.50,SST-S,MYF0001221,Filler 1221,false
1000,FIL1222,FIL1222,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1222,MYR,1525.00,122.00,1647.00,SST-S,MYF0001222,Filler 1222,false
1000,FIL1223,FIL1223,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1223,MYR,1537.50,123.00,1660.50,SST-S,MYF0001223,Filler 1223,false
1000,FIL1224,FIL1224,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1224,MYR,1550.00,124.00,1674.00,SST-S,MYF0001224,Filler 1224,false
1000,FIL1225,FIL1225,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1225,MYR,1562.50,125.00,1687.50,SST-S,MYF0001225,Filler 1225,false
1000,FIL1226,FIL1226,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1226,MYR,1575.00,126.00,1701.00,SST-S,MYF0001226,Filler 1226,false
1000,FIL1227,FIL1227,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1227,MYR,1587.50,127.00,1714.50,SST-S,MYF0001227,Filler 1227,false
1000,FIL1228,FIL1228,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1228,MYR,1600.00,128.00,1728.00,SST-S,MYF0001228,Filler 1228,false
1000,FIL1229,FIL1229,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1229,MYR,1612.50,129.00,1741.50,SST-S,MYF0001229,Filler 1229,false
1000,FIL1230,FIL1230,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1230,MYR,1625.00,130.00,1755.00,SST-S,MYF0001230,Filler 1230,false
1000,FIL1231,FIL1231,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1231,MYR,1637.50,131.00,1768.50,SST-S,MYF0001231,Filler 1231,false
1000,FIL1232,FIL1232,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1232,MYR,1650.00,132.00,1782.00,SST-S,MYF0001232,Filler 1232,false
1000,FIL1233,FIL1233,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1233,MYR,1662.50,133.00,1795.50,SST-S,MYF0001233,Filler 1233,false
1000,FIL1234,FIL1234,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1234,MYR,1675.00,134.00,1809.00,SST-S,MYF0001234,Filler 1234,false
1000,FIL1235,FIL1235,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1235,MYR,1687.50,135.00,1822.50,SST-S,MYF0001235,Filler 1235,false
1000,FIL1236,FIL1236,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1236,MYR,1700.00,136.00,1836.00,SST-S,MYF0001236,Filler 1236,false
1000,FIL1237,FIL1237,MYSUP0000001,INV,2026-06-23,2026-06-23,CLEARED,uuid-FIL1237,MYR,1712.50,137.00,1849.50,SST-S,MYF0001237,Filler 1237,false
1000,FIL1238,FIL1238,MYSUP0000001,INV,2026-06-24,2026-06-24,CLEARED,uuid-FIL1238,MYR,1725.00,138.00,1863.00,SST-S,MYF0001238,Filler 1238,false
1000,FIL1239,FIL1239,MYSUP0000001,INV,2026-06-25,2026-06-25,CLEARED,uuid-FIL1239,MYR,1737.50,139.00,1876.50,SST-S,MYF0001239,Filler 1239,false
1000,FIL1240,FIL1240,MYSUP0000001,INV,2026-06-26,2026-06-26,CLEARED,uuid-FIL1240,MYR,1750.00,140.00,1890.00,SST-S,MYF0001240,Filler 1240,false
1000,FIL1241,FIL1241,MYSUP0000001,INV,2026-06-27,2026-06-27,CLEARED,uuid-FIL1241,MYR,1762.50,141.00,1903.50,SST-S,MYF0001241,Filler 1241,false
1000,FIL1242,FIL1242,MYSUP0000001,INV,2026-06-01,2026-06-01,CLEARED,uuid-FIL1242,MYR,1775.00,142.00,1917.00,SST-S,MYF0001242,Filler 1242,false
1000,FIL1243,FIL1243,MYSUP0000001,INV,2026-06-02,2026-06-02,CLEARED,uuid-FIL1243,MYR,1787.50,143.00,1930.50,SST-S,MYF0001243,Filler 1243,false
1000,FIL1244,FIL1244,MYSUP0000001,INV,2026-06-03,2026-06-03,CLEARED,uuid-FIL1244,MYR,1800.00,144.00,1944.00,SST-S,MYF0001244,Filler 1244,false
1000,FIL1245,FIL1245,MYSUP0000001,INV,2026-06-04,2026-06-04,CLEARED,uuid-FIL1245,MYR,1812.50,145.00,1957.50,SST-S,MYF0001245,Filler 1245,false
1000,FIL1246,FIL1246,MYSUP0000001,INV,2026-06-05,2026-06-05,CLEARED,uuid-FIL1246,MYR,1825.00,146.00,1971.00,SST-S,MYF0001246,Filler 1246,false
1000,FIL1247,FIL1247,MYSUP0000001,INV,2026-06-06,2026-06-06,CLEARED,uuid-FIL1247,MYR,1837.50,147.00,1984.50,SST-S,MYF0001247,Filler 1247,false
1000,FIL1248,FIL1248,MYSUP0000001,INV,2026-06-07,2026-06-07,CLEARED,uuid-FIL1248,MYR,1850.00,148.00,1998.00,SST-S,MYF0001248,Filler 1248,false
1000,FIL1249,FIL1249,MYSUP0000001,INV,2026-06-08,2026-06-08,CLEARED,uuid-FIL1249,MYR,1862.50,149.00,2011.50,SST-S,MYF0001249,Filler 1249,false
1000,FIL1250,FIL1250,MYSUP0000001,INV,2026-06-09,2026-06-09,CLEARED,uuid-FIL1250,MYR,1875.00,150.00,2025.00,SST-S,MYF0001250,Filler 1250,false
1000,FIL1251,FIL1251,MYSUP0000001,INV,2026-06-10,2026-06-10,CLEARED,uuid-FIL1251,MYR,1887.50,151.00,2038.50,SST-S,MYF0001251,Filler 1251,false
1000,FIL1252,FIL1252,MYSUP0000001,INV,2026-06-11,2026-06-11,CLEARED,uuid-FIL1252,MYR,1900.00,152.00,2052.00,SST-S,MYF0001252,Filler 1252,false
1000,FIL1253,FIL1253,MYSUP0000001,INV,2026-06-12,2026-06-12,CLEARED,uuid-FIL1253,MYR,1912.50,153.00,2065.50,SST-S,MYF0001253,Filler 1253,false
1000,FIL1254,FIL1254,MYSUP0000001,INV,2026-06-13,2026-06-13,CLEARED,uuid-FIL1254,MYR,1925.00,154.00,2079.00,SST-S,MYF0001254,Filler 1254,false
1000,FIL1255,FIL1255,MYSUP0000001,INV,2026-06-14,2026-06-14,CLEARED,uuid-FIL1255,MYR,1937.50,155.00,2092.50,SST-S,MYF0001255,Filler 1255,false
1000,FIL1256,FIL1256,MYSUP0000001,INV,2026-06-15,2026-06-15,CLEARED,uuid-FIL1256,MYR,1950.00,156.00,2106.00,SST-S,MYF0001256,Filler 1256,false
1000,FIL1257,FIL1257,MYSUP0000001,INV,2026-06-16,2026-06-16,CLEARED,uuid-FIL1257,MYR,1962.50,157.00,2119.50,SST-S,MYF0001257,Filler 1257,false
1000,FIL1258,FIL1258,MYSUP0000001,INV,2026-06-17,2026-06-17,CLEARED,uuid-FIL1258,MYR,1975.00,158.00,2133.00,SST-S,MYF0001258,Filler 1258,false
1000,FIL1259,FIL1259,MYSUP0000001,INV,2026-06-18,2026-06-18,CLEARED,uuid-FIL1259,MYR,1987.50,159.00,2146.50,SST-S,MYF0001259,Filler 1259,false
1000,FIL1260,FIL1260,MYSUP0000001,INV,2026-06-19,2026-06-19,CLEARED,uuid-FIL1260,MYR,2000.00,160.00,2160.00,SST-S,MYF0001260,Filler 1260,false
1000,FIL1261,FIL1261,MYSUP0000001,INV,2026-06-20,2026-06-20,CLEARED,uuid-FIL1261,MYR,2012.50,161.00,2173.50,SST-S,MYF0001261,Filler 1261,false
1000,FIL1262,FIL1262,MYSUP0000001,INV,2026-06-21,2026-06-21,CLEARED,uuid-FIL1262,MYR,2025.00,162.00,2187.00,SST-S,MYF0001262,Filler 1262,false
1000,FIL1263,FIL1263,MYSUP0000001,INV,2026-06-22,2026-06-22,CLEARED,uuid-FIL1263,MYR,2037.50,163.00,2200.50,SST-S,MYF0001263,Filler 1263,false
