BUKRS,VBELN,AWKEY,XBLNR,GJAHR,FKART,FKDAT,BUDAT,WAERS,KURSF,NETWR,MWSBP,GROSS,MWSKZ,KUNNR,STCEG,NAME1
1000,FIL1141,FIL1141,FIL1141,2026,F2,2026-06-08,2026-06-08,MYR,1.0,5512.50,441.00,5953.50,SST-S,K1141,MYF0001141,Filler 1141
1000,FIL1142,FIL1142,FIL1142,2026,F2,2026-06-09,2026-06-09,MYR,1.0,5525.00,442.00,5967.00,SST-S,K1142,MYF0001142,Filler 1142
1000,FIL1143,FIL1143,FIL1143,2026,F2,2026-06-10,2026-06-10,MYR,1.0,5537.50,443.00,5980.50,SST-S,K1143,MYF0001143,Filler 1143
1000,FIL1144,FIL1144,FIL1144,2026,F2,2026-06-11,2026-06-11,MYR,1.0,5550.00,444.00,5994.00,SST-S,K1144,MYF0001144,Filler 1144
1000,FIL1145,FIL1145,FIL1145,2026,F2,2026-06-12,2026-06-12,MYR,1.0,5562.50,445.00,6007.50,SST-S,K1145,MYF0001145,Filler 1145
1000,FIL1146,FIL1146,FIL1146,2026,F2,2026-06-13,2026-06-13,MYR,1.0,5575.00,446.00,6021.00,SST-S,K1146,MYF0001146,Filler 1146
1000,FIL1147,FIL1147,FIL1147,2026,F2,2026-06-14,2026-06-14,MYR,1.0,5587.50,447.00,6034.50,SST-S,K1147,MYF0001147,Filler 1147
1000,FIL1148,FIL1148,FIL1148,2026,F2,2026-06-15,2026-06-15,MYR,1.0,5600.00,448.00,6048.00,SST-S,K1148,MYF0001148,Filler 1148
1000,FIL1149,FIL1149,FIL1149,2026,F2,2026-06-16,2026-06-16,MYR,1.0,5612.50,449.00,6061.50,SST-S,K1149,MYF0001149,Filler 1149
1000,FIL1150,FIL1150,FIL1150,2026,F2,2026-06-17,2026-06-17,MYR,1.0,5625.00,450.00,6075.00,SST-S,K1150,MYF0001150,Filler 1150
1000,FIL1151,FIL1151,FIL1151,2026,F2,2026-06-18,2026-06-18,MYR,1.0,5637.50,451.00,6088.50,SST-S,K1151,MYF0001151,Filler 1151
1000,FIL1152,FIL1152,FIL1152,2026,F2,2026-06-19,2026-06-19,MYR,1.0,5650.00,452.00,6102.00,SST-S,K1152,MYF0001152,Filler 1152
1000,FIL1153,FIL1153,FIL1153,2026,F2,2026-06-20,2026-06-20,MYR,1.0,5662.50,453.00,6115.50,SST-S,K1153,MYF0001153,Filler 1153
1000,FIL1154,FIL1154,FIL1154,2026,F2,2026-06-21,2026-06-21,MYR,1.0,5675.00,454.00,6129.00,SST-S,K1154,MYF0001154,Filler 1154
1000,FIL1155,FIL1155,FIL1155,2026,F2,2026-06-22,2026-06-22,MYR,1.0,5687.50,455.00,6142.50,SST-S,K1155,MYF0001155,Filler 1155
1000,FIL1156,FIL1156,FIL1156,2026,F2,2026-06-23,2026-06-23,MYR,1.0,5700.00,456.00,6156.00,SST-S,K1156,MYF0001156,Filler 1156
1000,FIL1157,FIL1157,FIL1157,2026,F2,2026-06-24,2026-06-24,MYR,1.0,5712.50,457.00,6169.50,SST-S,K1157,MYF0001157,Filler 1157
1000,FIL1158,FIL1158,FIL1158,2026,F2,2026-06-25,2026-06-25,MYR,1.0,5725.00,458.00,6183.00,SST-S,K1158,MYF0001158,Filler 1158
1000,FIL1159,FIL1159,FIL1159,2026,F2,2026-06-26,2026-06-26,MYR,1.0,5737.50,459.00,6196.50,SST-S,K1159,MYF0001159,Filler 1159
1000,FIL1160,FIL1160,FIL1160,2026,F2,2026-06-27,2026-06-27,MYR,1.0,5750.00,460.00,6210.00,SST-S,K1160,MYF0001160,Filler 1160
1000,FIL1161,FIL1161,FIL1161,2026,F2,2026-06-01,2026-06-01,MYR,1.0,5762.50,461.00,6223.50,SST-S,K1161,MYF0001161,Filler 1161
1000,FIL1162,FIL1162,FIL1162,2026,F2,2026-06-02,2026-06-02,MYR,1.0,5775.00,462.00,6237.00,SST-S,K1162,MYF0001162,Filler 1162
1000,FIL1163,FIL1163,FIL1163,2026,F2,2026-06-03,2026-06-03,MYR,1.0,5787.50,463.00,6250.50,SST-S,K1163,MYF0001163,Filler 1163
1000,FIL1164,FIL1164,FIL1164,2026,F2,2026-06-04,2026-06-04,MYR,1.0,5800.00,464.00,6264.00,SST-S,K1164,MYF0001164,Filler 1164
1000,FIL1165,FIL1165,FIL1165,2026,F2,2026-06-05,2026-06-05,MYR,1.0,5812.50,465.00,6277.50,SST-S,K1165,MYF0001165,Filler 1165
1000,FIL1166,FIL1166,FIL1166,2026,F2,2026-06-06,2026-06-06,MYR,1.0,5825.00,466.00,6291.00,SST-S,K1166,MYF0001166,Filler 1166
1000,FIL1167,FIL1167,FIL1167,2026,F2,2026-06-07,2026-06-07,MYR,1.0,5837.50,467.00,6304.50,SST-S,K1167,MYF0001167,Filler 1167
1000,FIL1168,FIL1168,FIL1168,2026,F2,2026-06-08,2026-06-08,MYR,1.0,5850.00,468.00,6318.00,SST-S,K1168,MYF0001168,Filler 1168
1000,FIL1169,FIL1169,FIL1169,2026,F2,2026-06-09,2026-06-09,MYR,1.0,5862.50,469.00,6331.50,SST-S,K1169,MYF0001169,Filler 1169
1000,FIL1170,FIL1170,FIL1170,2026,F2,2026-06-10,2026-06-10,MYR,1.0,5875.00,470.00,6345.00,SST-S,K1170,MYF0001170,Filler 1170
1000,FIL1171,FIL1171,FIL1171,2026,F2,2026-06-11,2026-06-11,MYR,1.0,5887.50,471.00,6358.50,SST-S,K1171,MYF0001171,Filler 1171
1000,FIL1172,FIL1172,FIL1172,2026,F2,2026-06-12,2026-06-12,MYR,1.0,5900.00,472.00,6372.00,SST-S,K1172,MYF0001172,Filler 1172
1000,FIL1173,FIL1173,FIL1173,2026,F2,2026-06-13,2026-06-13,MYR,1.0,5912.50,473.00,6385.50,SST-S,K1173,MYF0001173,Filler 1173
1000,FIL1174,FIL1174,FIL1174,2026,F2,2026-06-14,2026-06-14,MYR,1.0,5925.00,474.00,6399.00,SST-S,K1174,MYF0001174,Filler 1174
1000,FIL1175,FIL1175,FIL1175,2026,F2,2026-06-15,2026-06-15,MYR,1.0,5937.50,475.00,6412.50,SST-S,K1175,MYF0001175,Filler 1175
1000,FIL1176,FIL1176,FIL1176,2026,F2,2026-06-16,2026-06-16,MYR,1.0,5950.00,476.00,6426.00,SST-S,K1176,MYF0001176,Filler 1176
1000,FIL1177,FIL1177,FIL1177,2026,F2,2026-06-17,2026-06-17,MYR,1.0,5962.50,477.00,6439.50,SST-S,K1177,MYF0001177,Filler 1177
1000,FIL1178,FIL1178,FIL1178,2026,F2,2026-06-18,2026-06-18,MYR,1.0,5975.00,478.00,6453.00,SST-S,K1178,MYF0001178,Filler 1178
1000,FIL1179,FIL1179,FIL1179,2026,F2,2026-06-19,2026-06-19,MYR,1.0,5987.50,479.00,6466.50,SST-S,K1179,MYF0001179,Filler 1179
1000,FIL1180,FIL1180,FIL1180,2026,F2,2026-06-20,2026-06-20,MYR,1.0,6000.00,480.00,6480.00,SST-S,K1180,MYF0001180,Filler 1180
1000,FIL1181,FIL1181,FIL1181,2026,F2,2026-06-21,2026-06-21,MYR,1.0,6012.50,481.00,6493.50,SST-S,K1181,MYF0001181,Filler 1181
1000,FIL1182,FIL1182,FIL1182,2026,F2,2026-06-22,2026-06-22,MYR,1.0,6025.00,482.00,6507.00,SST-S,K1182,MYF0001182,Filler 1182
1000,FIL1183,FIL1183,FIL1183,2026,F2,2026-06-23,2026-06-23,MYR,1.0,6037.50,483.00,6520.50,SST-S,K1183,MYF0001183,Filler 1183
1000,FIL1184,FIL1184,FIL1184,2026,F2,2026-06-24,2026-06-24,MYR,1.0,6050.00,484.00,6534.00,SST-S,K1184,MYF0001184,Filler 1184
1000,FIL1185,FIL1185,FIL1185,2026,F2,2026-06-25,2026-06-25,MYR,1.0,6062.50,485.00,6547.50,SST-S,K1185,MYF0001185,Filler 1185
1000,FIL1186,FIL1186,FIL1186,2026,F2,2026-06-26,2026-06-26,MYR,1.0,6075.00,486.00,6561.00,SST-S,K1186,MYF0001186,Filler 1186
1000,FIL1187,FIL1187,FIL1187,2026,F2,2026-06-27,2026-06-27,MYR,1.0,6087.50,487.00,6574.50,SST-S,K1187,MYF0001187,Filler 1187
1000,FIL1188,FIL1188,FIL1188,2026,F2,2026-06-01,2026-06-01,MYR,1.0,6100.00,488.00,6588.00,SST-S,K1188,MYF0001188,Filler 1188
1000,FIL1189,FIL1189,FIL1189,2026,F2,2026-06-02,2026-06-02,MYR,1.0,6112.50,489.00,6601.50,SST-S,K1189,MYF0001189,Filler 1189
1000,FIL1190,FIL1190,FIL1190,2026,F2,2026-06-03,2026-06-03,MYR,1.0,6125.00,490.00,6615.00,SST-S,K1190,MYF0001190,Filler 1190
1000,FIL1191,FIL1191,FIL1191,2026,F2,2026-06-04,2026-06-04,MYR,1.0,6137.50,491.00,6628.50,SST-S,K1191,MYF0001191,Filler 1191
1000,FIL1192,FIL1192,FIL1192,2026,F2,2026-06-05,2026-06-05,MYR,1.0,6150.00,492.00,6642.00,SST-S,K1192,MYF0001192,Filler 1192
1000,FIL1193,FIL1193,FIL1193,2026,F2,2026-06-06,2026-06-06,MYR,1.0,6162.50,493.00,6655.50,SST-S,K1193,MYF0001193,Filler 1193
1000,FIL1194,FIL1194,FIL1194,2026,F2,2026-06-07,2026-06-07,MYR,1.0,6175.00,494.00,6669.00,SST-S,K1194,MYF0001194,Filler 1194
1000,FIL1195,FIL1195,FIL1195,2026,F2,2026-06-08,2026-06-08,MYR,1.0,6187.50,495.00,6682.50,SST-S,K1195,MYF0001195,Filler 1195
1000,FIL1196,FIL1196,FIL1196,2026,F2,2026-06-09,2026-06-09,MYR,1.0,6200.00,496.00,6696.00,SST-S,K1196,MYF0001196,Filler 1196
1000,FIL1197,FIL1197,FIL1197,2026,F2,2026-06-10,2026-06-10,MYR,1.0,6212.50,497.00,6709.50,SST-S,K1197,MYF0001197,Filler 1197
1000,FIL1198,FIL1198,FIL1198,2026,F2,2026-06-11,2026-06-11,MYR,1.0,6225.00,498.00,6723.00,SST-S,K1198,MYF0001198,Filler 1198
1000,FIL1199,FIL1199,FIL1199,2026,F2,2026-06-12,2026-06-12,MYR,1.0,6237.50,499.00,6736.50,SST-S,K1199,MYF0001199,Filler 1199
1000,FIL1200,FIL1200,FIL1200,2026,F2,2026-06-13,2026-06-13,MYR,1.0,1250.00,100.00,1350.00,SST-S,K1200,MYF0001200,Filler 1200
1000,FIL1201,FIL1201,FIL1201,2026,F2,2026-06-14,2026-06-14,MYR,1.0,1262.50,101.00,1363.50,SST-S,K1201,MYF0001201,Filler 1201
1000,FIL1202,FIL1202,FIL1202,2026,F2,2026-06-15,2026-06-15,MYR,1.0,1275.00,102.00,1377.00,SST-S,K1202,MYF0001202,Filler 1202
1000,FIL1203,FIL1203,FIL1203,2026,F2,2026-06-16,2026-06-16,MYR,1.0,1287.50,103.00,1390.50,SST-S,K1203,MYF0001203,Filler 1203
1000,FIL1204,FIL1204,FIL1204,2026,F2,2026-06-17,2026-06-17,MYR,1.0,1300.00,104.00,1404.00,SST-S,K1204,MYF0001204,Filler 1204
1000,FIL1205,FIL1205,FIL1205,2026,F2,2026-06-18,2026-06-18,MYR,1.0,1312.50,105.00,1417.50,SST-S,K1205,MYF0001205,Filler 1205
1000,FIL1206,FIL1206,FIL1206,2026,F2,2026-06-19,2026-06-19,MYR,1.0,1325.00,106.00,1431.00,SST-S,K1206,MYF0001206,Filler 1206
1000,FIL1207,FIL1207,FIL1207,2026,F2,2026-06-20,2026-06-20,MYR,1.0,1337.50,107.00,1444.50,SST-S,K1207,MYF0001207,Filler 1207
1000,FIL1208,FIL1208,FIL1208,2026,F2,2026-06-21,2026-06-21,MYR,1.0,1350.00,108.00,1458.00,SST-S,K1208,MYF0001208,Filler 1208
1000,FIL1209,FIL1209,FIL1209,2026,F2,2026-06-22,2026-06-22,MYR,1.0,1362.50,109.00,1471.50,SST-S,K1209,MYF0001209,Filler 1209
1000,FIL1210,FIL1210,FIL1210,2026,F2,2026-06-23,2026-06-23,MYR,1.0,1375.00,110.00,1485.00,SST-S,K1210,MYF0001210,Filler 1210
1000,FIL1211,FIL1211,FIL1211,2026,F2,2026-06-24,2026-06-24,MYR,1.0,1387.50,111.00,1498.50,SST-S,K1211,MYF0001211,Filler 1211
1000,FIL1212,FIL1212,FIL1212,2026,F2,2026-06-25,2026-06-25,MYR,1.0,1400.00,112.00,1512.00,SST-S,K1212,MYF0001212,Filler 1212
1000,FIL1213,FIL1213,FIL1213,2026,F2,2026-06-26,2026-06-26,MYR,1.0,1412.50,113.00,1525.50,SST-S,K1213,MYF0001213,Filler 1213
1000,FIL1214,FIL1214,FIL1214,2026,F2,2026-06-27,2026-06-27,MYR,1.0,1425.00,114.00,1539.00,SST-S,K1214,MYF0001214,Filler 1214
1000,FIL1215,FIL1215,FIL1215,2026,F2,2026-06-01,2026-06-01,MYR,1.0,1437.50,115.00,1552.50,SST-S,K1215,MYF0001215,Filler 1215
1000,FIL1216,FIL1216,FIL1216,2026,F2,2026-06-02,2026-06-02,MYR,1.0,1450.00,116.00,1566.00,SST-S,K1216,MYF0001216,Filler 1216
1000,FIL1217,FIL1217,FIL1217,2026,F2,2026-06-03,2026-06-03,MYR,1.0,1462.50,117.00,1579.50,SST-S,K1217,MYF0001217,Filler 1217
1000,FIL1218,FIL1218,FIL1218,2026,F2,2026-06-04,2026-06-04,MYR,1.0,1475.00,118.00,1593.00,SST-S,K1218,MYF0001218,Filler 1218
1000,FIL1219,FIL1219,FIL1219,2026,F2,2026-06-05,2026-06-05,MYR,1.0,1487.50,119.00,1606.50,SST-S,K1219,MYF0001219,Filler 1219
1000,FIL1220,FIL1220,FIL1220,2026,F2,2026-06-06,2026-06-06,MYR,1.0,1500.00,120.00,1620.00,SST-S,K1220,MYF0001220,Filler 1220
1000,FIL1221,FIL1221,FIL1221,2026,F2,2026-06-07,2026-06-07,MYR,1.0,1512.50,121.00,1633.50,SST-S,K1221,MYF0001221,Filler 1221
1000,FIL1222,FIL1222,FIL1222,2026,F2,2026-06-08,2026-06-08,MYR,1.0,1525.00,122.00,1647.00,SST-S,K1222,MYF0001222,Filler 1222
1000,FIL1223,FIL1223,FIL1223,2026,F2,2026-06-09,2026-06-09,MYR,1.0,1537.50,123.00,1660.50,SST-S,K1223,MYF0001223,Filler 1223
1000,FIL1224,FIL1224,FIL1224,2026,F2,2026-06-10,2026-06-10,MYR,1.0,1550.00,124.00,1674.00,SST-S,K1224,MYF0001224,Filler 1224
1000,FIL1225,FIL1225,FIL1225,2026,F2,2026-06-11,2026-06-11,MYR,1.0,1562.50,125.00,1687.50,SST-S,K1225,MYF0001225,Filler 1225
1000,FIL1226,FIL1226,FIL1226,2026,F2,2026-06-12,2026-06-12,MYR,1.0,1575.00,126.00,1701.00,SST-S,K1226,MYF0001226,Filler 1226
1000,FIL1227,FIL1227,FIL1227,2026,F2,2026-06-13,2026-06-13,MYR,1.0,1587.50,127.00,1714.50,SST-S,K1227,MYF0001227,Filler 1227
1000,FIL1228,FIL1228,FIL1228,2026,F2,2026-06-14,2026-06-14,MYR,1.0,1600.00,128.00,1728.00,SST-S,K1228,MYF0001228,Filler 1228
1000,FIL1229,FIL1229,FIL1229,2026,F2,2026-06-15,2026-06-15,MYR,1.0,1612.50,129.00,1741.50,SST-S,K1229,MYF0001229,Filler 1229
1000,FIL1230,FIL1230,FIL1230,2026,F2,2026-06-16,2026-06-16,MYR,1.0,1625.00,130.00,1755.00,SST-S,K1230,MYF0001230,Filler 1230
1000,FIL1231,FIL1231,FIL1231,2026,F2,2026-06-17,2026-06-17,MYR,1.0,1637.50,131.00,1768.50,SST-S,K1231,MYF0001231,Filler 1231
1000,FIL1232,FIL1232,FIL1232,2026,F2,2026-06-18,2026-06-18,MYR,1.0,1650.00,132.00,1782.00,SST-S,K1232,MYF0001232,Filler 1232
1000,FIL1233,FIL1233,FIL1233,2026,F2,2026-06-19,2026-06-19,MYR,1.0,1662.50,133.00,1795.50,SST-S,K1233,MYF0001233,Filler 1233
1000,FIL1234,FIL1234,FIL1234,2026,F2,2026-06-20,2026-06-20,MYR,1.0,1675.00,134.00,1809.00,SST-S,K1234,MYF0001234,Filler 1234
1000,FIL1235,FIL1235,FIL1235,2026,F2,2026-06-21,2026-06-21,MYR,1.0,1687.50,135.00,1822.50,SST-S,K1235,MYF0001235,Filler 1235
1000,FIL1236,FIL1236,FIL1236,2026,F2,2026-06-22,2026-06-22,MYR,1.0,1700.00,136.00,1836.00,SST-S,K1236,MYF0001236,Filler 1236
1000,FIL1237,FIL1237,FIL1237,2026,F2,2026-06-23,2026-06-23,MYR,1.0,1712.50,137.00,1849.50,SST-S,K1237,MYF0001237,Filler 1237
1000,FIL1238,FIL1238,FIL1238,2026,F2,2026-06-24,2026-06-24,MYR,1.0,1725.00,138.00,1863.00,SST-S,K1238,MYF0001238,Filler 1238
1000,FIL1239,FIL1239,FIL1239,2026,F2,2026-06-25,2026-06-25,MYR,1.0,1737.50,139.00,1876.50,SST-S,K1239,MYF0001239,Filler 1239
1000,FIL1240,FIL1240,FIL1240,2026,F2,2026-06-26,2026-06-26,MYR,1.0,1750.00,140.00,1890.00,SST-S,K1240,MYF0001240,Filler 1240
1000,FIL1241,FIL1241,FIL1241,2026,F2,2026-06-27,2026-06-27,MYR,1.0,1762.50,141.00,1903.50,SST-S,K1241,MYF0001241,Filler 1241
1000,FIL1242,FIL1242,FIL1242,2026,F2,2026-06-01,2026-06-01,MYR,1.0,1775.00,142.00,1917.00,SST-S,K1242,MYF0001242,Filler 1242
1000,FIL1243,FIL1243,FIL1243,2026,F2,2026-06-02,2026-06-02,MYR,1.0,1787.50,143.00,1930.50,SST-S,K1243,MYF0001243,Filler 1243
1000,FIL1244,FIL1244,FIL1244,2026,F2,2026-06-03,2026-06-03,MYR,1.0,1800.00,144.00,1944.00,SST-S,K1244,MYF0001244,Filler 1244
1000,FIL1245,FIL1245,FIL1245,2026,F2,2026-06-04,2026-06-04,MYR,1.0,1812.50,145.00,1957.50,SST-S,K1245,MYF0001245,Filler 1245
1000,FIL1246,FIL1246,FIL1246,2026,F2,2026-06-05,2026-06-05,MYR,1.0,1825.00,146.00,1971.00,SST-S,K1246,MYF0001246,Filler 1246
1000,FIL1247,FIL1247,FIL1247,2026,F2,2026-06-06,2026-06-06,MYR,1.0,1837.50,147.00,1984.50,SST-S,K1247,MYF0001247,Filler 1247
1000,FIL1248,FIL1248,FIL1248,2026,F2,2026-06-07,2026-06-07,MYR,1.0,1850.00,148.00,1998.00,SST-S,K1248,MYF0001248,Filler 1248
1000,FIL1249,FIL1249,FIL1249,2026,F2,2026-06-08,2026-06-08,MYR,1.0,1862.50,149.00,2011.50,SST-S,K1249,MYF0001249,Filler 1249
1000,FIL1250,FIL1250,FIL1250,2026,F2,2026-06-09,2026-06-09,MYR,1.0,1875.00,150.00,2025.00,SST-S,K1250,MYF0001250,Filler 1250
1000,FIL1251,FIL1251,FIL1251,2026,F2,2026-06-10,2026-06-10,MYR,1.0,1887.50,151.00,2038.50,SST-S,K1251,MYF0001251,Filler 1251
1000,FIL1252,FIL1252,FIL1252,2026,F2,2026-06-11,2026-06-11,MYR,1.0,1900.00,152.00,2052.00,SST-S,K1252,MYF0001252,Filler 1252
1000,FIL1253,FIL1253,FIL1253,2026,F2,2026-06-12,2026-06-12,MYR,1.0,1912.50,153.00,2065.50,SST-S,K1253,MYF0001253,Filler 1253
1000,FIL1254,FIL1254,FIL1254,2026,F2,2026-06-13,2026-06-13,MYR,1.0,1925.00,154.00,2079.00,SST-S,K1254,MYF0001254,Filler 1254
1000,FIL1255,FIL1255,FIL1255,2026,F2,2026-06-14,2026-06-14,MYR,1.0,1937.50,155.00,2092.50,SST-S,K1255,MYF0001255,Filler 1255
1000,FIL1256,FIL1256,FIL1256,2026,F2,2026-06-15,2026-06-15,MYR,1.0,1950.00,156.00,2106.00,SST-S,K1256,MYF0001256,Filler 1256
1000,FIL1257,FIL1257,FIL1257,2026,F2,2026-06-16,2026-06-16,MYR,1.0,1962.50,157.00,2119.50,SST-S,K1257,MYF0001257,Filler 1257
1000,FIL1258,FIL1258,FIL1258,2026,F2,2026-06-17,2026-06-17,MYR,1.0,1975.00,158.00,2133.00,SST-S,K1258,MYF0001258,Filler 1258
1000,FIL1259,FIL1259,FIL1259,2026,F2,2026-06-18,2026-06-18,MYR,1.0,1987.50,159.00,2146.50,SST-S,K1259,MYF0001259,Filler 1259
1000,FIL1260,FIL1260,FIL1260,2026,F2,2026-06-19,2026-06-19,MYR,1.0,2000.00,160.00,2160.00,SST-S,K1260,MYF0001260,Filler 1260
1000,FIL1261,FIL1261,FIL1261,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2012.50,161.00,2173.50,SST-S,K1261,MYF0001261,Filler 1261
1000,FIL1262,FIL1262,FIL1262,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2025.00,162.00,2187.00,SST-S,K1262,MYF0001262,Filler 1262
1000,FIL1263,FIL1263,FIL1263,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2037.50,163.00,2200.50,SST-S,K1263,MYF0001263,Filler 1263
1000,FIL1264,FIL1264,FIL1264,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2050.00,164.00,2214.00,SST-S,K1264,MYF0001264,Filler 1264
1000,FIL1265,FIL1265,FIL1265,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2062.50,165.00,2227.50,SST-S,K1265,MYF0001265,Filler 1265
1000,FIL1266,FIL1266,FIL1266,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2075.00,166.00,2241.00,SST-S,K1266,MYF0001266,Filler 1266
1000,FIL1267,FIL1267,FIL1267,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2087.50,167.00,2254.50,SST-S,K1267,MYF0001267,Filler 1267
1000,FIL1268,FIL1268,FIL1268,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2100.00,168.00,2268.00,SST-S,K1268,MYF0001268,Filler 1268
1000,FIL1269,FIL1269,FIL1269,2026,F2,2026-06-01,2026-06-01,MYR,1.0,2112.50,169.00,2281.50,SST-S,K1269,MYF0001269,Filler 1269
1000,FIL1270,FIL1270,FIL1270,2026,F2,2026-06-02,2026-06-02,MYR,1.0,2125.00,170.00,2295.00,SST-S,K1270,MYF0001270,Filler 1270
1000,FIL1271,FIL1271,FIL1271,2026,F2,2026-06-03,2026-06-03,MYR,1.0,2137.50,171.00,2308.50,SST-S,K1271,MYF0001271,Filler 1271
1000,FIL1272,FIL1272,FIL1272,2026,F2,2026-06-04,2026-06-04,MYR,1.0,2150.00,172.00,2322.00,SST-S,K1272,MYF0001272,Filler 1272
1000,FIL1273,FIL1273,FIL1273,2026,F2,2026-06-05,2026-06-05,MYR,1.0,2162.50,173.00,2335.50,SST-S,K1273,MYF0001273,Filler 1273
1000,FIL1274,FIL1274,FIL1274,2026,F2,2026-06-06,2026-06-06,MYR,1.0,2175.00,174.00,2349.00,SST-S,K1274,MYF0001274,Filler 1274
1000,FIL1275,FIL1275,FIL1275,2026,F2,2026-06-07,2026-06-07,MYR,1.0,2187.50,175.00,2362.50,SST-S,K1275,MYF0001275,Filler 1275
1000,FIL1276,FIL1276,FIL1276,2026,F2,2026-06-08,2026-06-08,MYR,1.0,2200.00,176.00,2376.00,SST-S,K1276,MYF0001276,Filler 1276
1000,FIL1277,FIL1277,FIL1277,2026,F2,2026-06-09,2026-06-09,MYR,1.0,2212.50,177.00,2389.50,SST-S,K1277,MYF0001277,Filler 1277
1000,FIL1278,FIL1278,FIL1278,2026,F2,2026-06-10,2026-06-10,MYR,1.0,2225.00,178.00,2403.00,SST-S,K1278,MYF0001278,Filler 1278
1000,FIL1279,FIL1279,FIL1279,2026,F2,2026-06-11,2026-06-11,MYR,1.0,2237.50,179.00,2416.50,SST-S,K1279,MYF0001279,Filler 1279
1000,FIL1280,FIL1280,FIL1280,2026,F2,2026-06-12,2026-06-12,MYR,1.0,2250.00,180.00,2430.00,SST-S,K1280,MYF0001280,Filler 1280
1000,FIL1281,FIL1281,FIL1281,2026,F2,2026-06-13,2026-06-13,MYR,1.0,2262.50,181.00,2443.50,SST-S,K1281,MYF0001281,Filler 1281
1000,FIL1282,FIL1282,FIL1282,2026,F2,2026-06-14,2026-06-14,MYR,1.0,2275.00,182.00,2457.00,SST-S,K1282,MYF0001282,Filler 1282
1000,FIL1283,FIL1283,FIL1283,2026,F2,2026-06-15,2026-06-15,MYR,1.0,2287.50,183.00,2470.50,SST-S,K1283,MYF0001283,Filler 1283
1000,FIL1284,FIL1284,FIL1284,2026,F2,2026-06-16,2026-06-16,MYR,1.0,2300.00,184.00,2484.00,SST-S,K1284,MYF0001284,Filler 1284
1000,FIL1285,FIL1285,FIL1285,2026,F2,2026-06-17,2026-06-17,MYR,1.0,2312.50,185.00,2497.50,SST-S,K1285,MYF0001285,Filler 1285
1000,FIL1286,FIL1286,FIL1286,2026,F2,2026-06-18,2026-06-18,MYR,1.0,2325.00,186.00,2511.00,SST-S,K1286,MYF0001286,Filler 1286
1000,FIL1287,FIL1287,FIL1287,2026,F2,2026-06-19,2026-06-19,MYR,1.0,2337.50,187.00,2524.50,SST-S,K1287,MYF0001287,Filler 1287
1000,FIL1288,FIL1288,FIL1288,2026,F2,2026-06-20,2026-06-20,MYR,1.0,2350.00,188.00,2538.00,SST-S,K1288,MYF0001288,Filler 1288
1000,FIL1289,FIL1289,FIL1289,2026,F2,2026-06-21,2026-06-21,MYR,1.0,2362.50,189.00,2551.50,SST-S,K1289,MYF0001289,Filler 1289
1000,FIL1290,FIL1290,FIL1290,2026,F2,2026-06-22,2026-06-22,MYR,1.0,2375.00,190.00,2565.00,SST-S,K1290,MYF0001290,Filler 1290
1000,FIL1291,FIL1291,FIL1291,2026,F2,2026-06-23,2026-06-23,MYR,1.0,2387.50,191.00,2578.50,SST-S,K1291,MYF0001291,Filler 1291
1000,FIL1292,FIL1292,FIL1292,2026,F2,2026-06-24,2026-06-24,MYR,1.0,2400.00,192.00,2592.00,SST-S,K1292,MYF0001292,Filler 1292
1000,FIL1293,FIL1293,FIL1293,2026,F2,2026-06-25,2026-06-25,MYR,1.0,2412.50,193.00,2605.50,SST-S,K1293,MYF0001293,Filler 1293
1000,FIL1294,FIL1294,FIL1294,2026,F2,2026-06-26,2026-06-26,MYR,1.0,2425.00,194.00,2619.00,SST-S,K1294,MYF0001294,Filler 1294
1000,FIL1295,FIL1295,FIL1295,2026,F2,2026-06-27,2026-06-27,MYR,1.0,2437.50,195.00,2632.50,SST-S,K1295,MYF0001295,Filler 1295
1000,FIL1296,FIL1296,FIL1296,2026,F2,2026-06-01,2026-06-01,MYR,1.0,2450.00,196.00,2646.00,SST-S,K1296,MYF0001296,Filler 1296
1000,FIL1297,FIL1297,FIL1297,2026,F2,2026-06-02,2026-06-02,MYR,1.0,2462.50,197.00,2659.50,SST-S,K1297,MYF0001297,Filler 1297
1000,FIL1298,FIL1298,FIL1298,2026,F2,2026-06-03,2026-06-03,MYR,1.0,2475.00,198.00,2673.00,SST-S,K1298,MYF0001298,Filler 1298
1000,FIL1299,FIL1299,FIL1299,2026,F2,2026-06-04,2026-06-04,MYR,1.0,2487.50,199.00,2686.50,SST-S,K1299,MYF0001299,Filler 1299
1000,FIL1300,FIL1300,FIL1300,2026,F2,2026-06-05,2026-06-05,MYR,1.0,2500.00,200.00,2700.00,SST-S,K1300,MYF0001300,Filler 1300
1000,FIL1301,FIL1301,FIL1301,2026,F2,2026-06-06,2026-06-06,MYR,1.0,2512.50,201.00,2713.50,SST-S,K1301,MYF0001301,Filler 1301
