BUKRS,BELNR,GJAHR,BUZEI,HKONT,BLART,BLDAT,BUDAT,WAERS,KURSF,DMBTR_SIGNED,MWSKZ,KUNNR,STCEG,NAME1,PRCTR
1000,FIL1032,2026,2,400000,F2,2026-06-07,2026-06-07,MYR,1.0,-4150.00,SST-S,K1032,MYF0001032,Filler 1032,PC01
1000,FIL1032,2026,3,230000,F2,2026-06-07,2026-06-07,MYR,1.0,-332.00,SST-S,K1032,MYF0001032,Filler 1032,PC01
1000,FIL1033,2026,1,140000,F2,2026-06-08,2026-06-08,MYR,1.0,4495.50,SST-S,K1033,MYF0001033,Filler 1033,PC01
1000,FIL1033,2026,2,400000,F2,2026-06-08,2026-06-08,MYR,1.0,-4162.50,SST-S,K1033,MYF0001033,Filler 1033,PC01
1000,FIL1033,2026,3,230000,F2,2026-06-08,2026-06-08,MYR,1.0,-333.00,SST-S,K1033,MYF0001033,Filler 1033,PC01
1000,FIL1034,2026,1,140000,F2,2026-06-09,2026-06-09,MYR,1.0,4509.00,SST-S,K1034,MYF0001034,Filler 1034,PC01
1000,FIL1034,2026,2,400000,F2,2026-06-09,2026-06-09,MYR,1.0,-4175.00,SST-S,K1034,MYF0001034,Filler 1034,PC01
1000,FIL1034,2026,3,230000,F2,2026-06-09,2026-06-09,MYR,1.0,-334.00,SST-S,K1034,MYF0001034,Filler 1034,PC01
1000,FIL1035,2026,1,140000,F2,2026-06-10,2026-06-10,MYR,1.0,4522.50,SST-S,K1035,MYF0001035,Filler 1035,PC01
1000,FIL1035,2026,2,400000,F2,2026-06-10,2026-06-10,MYR,1.0,-4187.50,SST-S,K1035,MYF0001035,Filler 1035,PC01
1000,FIL1035,2026,3,230000,F2,2026-06-10,2026-06-10,MYR,1.0,-335.00,SST-S,K1035,MYF0001035,Filler 1035,PC01
1000,FIL1036,2026,1,140000,F2,2026-06-11,2026-06-11,MYR,1.0,4536.00,SST-S,K1036,MYF0001036,Filler 1036,PC01
1000,FIL1036,2026,2,400000,F2,2026-06-11,2026-06-11,MYR,1.0,-4200.00,SST-S,K1036,MYF0001036,Filler 1036,PC01
1000,FIL1036,2026,3,230000,F2,2026-06-11,2026-06-11,MYR,1.0,-336.00,SST-S,K1036,MYF0001036,Filler 1036,PC01
1000,FIL1037,2026,1,140000,F2,2026-06-12,2026-06-12,MYR,1.0,4549.50,SST-S,K1037,MYF0001037,Filler 1037,PC01
1000,FIL1037,2026,2,400000,F2,2026-06-12,2026-06-12,MYR,1.0,-4212.50,SST-S,K1037,MYF0001037,Filler 1037,PC01
1000,FIL1037,2026,3,230000,F2,2026-06-12,2026-06-12,MYR,1.0,-337.00,SST-S,K1037,MYF0001037,Filler 1037,PC01
1000,FIL1038,2026,1,140000,F2,2026-06-13,2026-06-13,MYR,1.0,4563.00,SST-S,K1038,MYF0001038,Filler 1038,PC01
1000,FIL1038,2026,2,400000,F2,2026-06-13,2026-06-13,MYR,1.0,-4225.00,SST-S,K1038,MYF0001038,Filler 1038,PC01
1000,FIL1038,2026,3,230000,F2,2026-06-13,2026-06-13,MYR,1.0,-338.00,SST-S,K1038,MYF0001038,Filler 1038,PC01
1000,FIL1039,2026,1,140000,F2,2026-06-14,2026-06-14,MYR,1.0,4576.50,SST-S,K1039,MYF0001039,Filler 1039,PC01
1000,FIL1039,2026,2,400000,F2,2026-06-14,2026-06-14,MYR,1.0,-4237.50,SST-S,K1039,MYF0001039,Filler 1039,PC01
1000,FIL1039,2026,3,230000,F2,2026-06-14,2026-06-14,MYR,1.0,-339.00,SST-S,K1039,MYF0001039,Filler 1039,PC01
1000,FIL1040,2026,1,140000,F2,2026-06-15,2026-06-15,MYR,1.0,4590.00,SST-S,K1040,MYF0001040,Filler 1040,PC01
1000,FIL1040,2026,2,400000,F2,2026-06-15,2026-06-15,MYR,1.0,-4250.00,SST-S,K1040,MYF0001040,Filler 1040,PC01
1000,FIL1040,2026,3,230000,F2,2026-06-15,2026-06-15,MYR,1.0,-340.00,SST-S,K1040,MYF0001040,Filler 1040,PC01
1000,FIL1041,2026,1,140000,F2,2026-06-16,2026-06-16,MYR,1.0,4603.50,SST-S,K1041,MYF0001041,Filler 1041,PC01
1000,FIL1041,2026,2,400000,F2,2026-06-16,2026-06-16,MYR,1.0,-4262.50,SST-S,K1041,MYF0001041,Filler 1041,PC01
1000,FIL1041,2026,3,230000,F2,2026-06-16,2026-06-16,MYR,1.0,-341.00,SST-S,K1041,MYF0001041,Filler 1041,PC01
1000,FIL1042,2026,1,140000,F2,2026-06-17,2026-06-17,MYR,1.0,4617.00,SST-S,K1042,MYF0001042,Filler 1042,PC01
1000,FIL1042,2026,2,400000,F2,2026-06-17,2026-06-17,MYR,1.0,-4275.00,SST-S,K1042,MYF0001042,Filler 1042,PC01
1000,FIL1042,2026,3,230000,F2,2026-06-17,2026-06-17,MYR,1.0,-342.00,SST-S,K1042,MYF0001042,Filler 1042,PC01
1000,FIL1043,2026,1,140000,F2,2026-06-18,2026-06-18,MYR,1.0,4630.50,SST-S,K1043,MYF0001043,Filler 1043,PC01
1000,FIL1043,2026,2,400000,F2,2026-06-18,2026-06-18,MYR,1.0,-4287.50,SST-S,K1043,MYF0001043,Filler 1043,PC01
1000,FIL1043,2026,3,230000,F2,2026-06-18,2026-06-18,MYR,1.0,-343.00,SST-S,K1043,MYF0001043,Filler 1043,PC01
1000,FIL1044,2026,1,140000,F2,2026-06-19,2026-06-19,MYR,1.0,4644.00,SST-S,K1044,MYF0001044,Filler 1044,PC01
1000,FIL1044,2026,2,400000,F2,2026-06-19,2026-06-19,MYR,1.0,-4300.00,SST-S,K1044,MYF0001044,Filler 1044,PC01
1000,FIL1044,2026,3,230000,F2,2026-06-19,2026-06-19,MYR,1.0,-344.00,SST-S,K1044,MYF0001044,Filler 1044,PC01
1000,FIL1045,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,4657.50,SST-S,K1045,MYF0001045,Filler 1045,PC01
1000,FIL1045,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-4312.50,SST-S,K1045,MYF0001045,Filler 1045,PC01
1000,FIL1045,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-345.00,SST-S,K1045,MYF0001045,Filler 1045,PC01
1000,FIL1046,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,4671.00,SST-S,K1046,MYF0001046,Filler 1046,PC01
1000,FIL1046,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-4325.00,SST-S,K1046,MYF0001046,Filler 1046,PC01
1000,FIL1046,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-346.00,SST-S,K1046,MYF0001046,Filler 1046,PC01
1000,FIL1047,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,4684.50,SST-S,K1047,MYF0001047,Filler 1047,PC01
1000,FIL1047,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-4337.50,SST-S,K1047,MYF0001047,Filler 1047,PC01
1000,FIL1047,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-347.00,SST-S,K1047,MYF0001047,Filler 1047,PC01
1000,FIL1048,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,4698.00,SST-S,K1048,MYF0001048,Filler 1048,PC01
1000,FIL1048,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-4350.00,SST-S,K1048,MYF0001048,Filler 1048,PC01
1000,FIL1048,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-348.00,SST-S,K1048,MYF0001048,Filler 1048,PC01
1000,FIL1049,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,4711.50,SST-S,K1049,MYF0001049,Filler 1049,PC01
1000,FIL1049,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-4362.50,SST-S,K1049,MYF0001049,Filler 1049,PC01
1000,FIL1049,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-349.00,SST-S,K1049,MYF0001049,Filler 1049,PC01
1000,FIL1050,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,4725.00,SST-S,K1050,MYF0001050,Filler 1050,PC01
1000,FIL1050,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-4375.00,SST-S,K1050,MYF0001050,Filler 1050,PC01
1000,FIL1050,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-350.00,SST-S,K1050,MYF0001050,Filler 1050,PC01
1000,FIL1051,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,4738.50,SST-S,K1051,MYF0001051,Filler 1051,PC01
1000,FIL1051,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-4387.50,SST-S,K1051,MYF0001051,Filler 1051,PC01
1000,FIL1051,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-351.00,SST-S,K1051,MYF0001051,Filler 1051,PC01
1000,FIL1052,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,4752.00,SST-S,K1052,MYF0001052,Filler 1052,PC01
1000,FIL1052,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-4400.00,SST-S,K1052,MYF0001052,Filler 1052,PC01
1000,FIL1052,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-352.00,SST-S,K1052,MYF0001052,Filler 1052,PC01
1000,FIL1053,2026,1,140000,F2,2026-06-01,2026-06-01,MYR,1.0,4765.50,SST-S,K1053,MYF0001053,Filler 1053,PC01
1000,FIL1053,2026,2,400000,F2,2026-06-01,2026-06-01,MYR,1.0,-4412.50,SST-S,K1053,MYF0001053,Filler 1053,PC01
1000,FIL1053,2026,3,230000,F2,2026-06-01,2026-06-01,MYR,1.0,-353.00,SST-S,K1053,MYF0001053,Filler 1053,PC01
1000,FIL1054,2026,1,140000,F2,2026-06-02,2026-06-02,MYR,1.0,4779.00,SST-S,K1054,MYF0001054,Filler 1054,PC01
1000,FIL1054,2026,2,400000,F2,2026-06-02,2026-06-02,MYR,1.0,-4425.00,SST-S,K1054,MYF0001054,Filler 1054,PC01
1000,FIL1054,2026,3,230000,F2,2026-06-02,2026-06-02,MYR,1.0,-354.00,SST-S,K1054,MYF0001054,Filler 1054,PC01
1000,FIL1055,2026,1,140000,F2,2026-06-03,2026-06-03,MYR,1.0,4792.50,SST-S,K1055,MYF0001055,Filler 1055,PC01
1000,FIL1055,2026,2,400000,F2,2026-06-03,2026-06-03,MYR,1.0,-4437.50,SST-S,K1055,MYF0001055,Filler 1055,PC01
1000,FIL1055,2026,3,230000,F2,2026-06-03,2026-06-03,MYR,1.0,-355.00,SST-S,K1055,MYF0001055,Filler 1055,PC01
1000,FIL1056,2026,1,140000,F2,2026-06-04,2026-06-04,MYR,1.0,4806.00,SST-S,K1056,MYF0001056,Filler 1056,PC01
1000,FIL1056,2026,2,400000,F2,2026-06-04,2026-06-04,MYR,1.0,-4450.00,SST-S,K1056,MYF0001056,Filler 1056,PC01
1000,FIL1056,2026,3,230000,F2,2026-06-04,2026-06-04,MYR,1.0,-356.00,SST-S,K1056,MYF0001056,Filler 1056,PC01
1000,FIL1057,2026,1,140000,F2,2026-06-05,2026-06-05,MYR,1.0,4819.50,SST-S,K1057,MYF0001057,Filler 1057,PC01
1000,FIL1057,2026,2,400000,F2,2026-06-05,2026-06-05,MYR,1.0,-4462.50,SST-S,K1057,MYF0001057,Filler 1057,PC01
1000,FIL1057,2026,3,230000,F2,2026-06-05,2026-06-05,MYR,1.0,-357.00,SST-S,K1057,MYF0001057,Filler 1057,PC01
1000,FIL1058,2026,1,140000,F2,2026-06-06,2026-06-06,MYR,1.0,4833.00,SST-S,K1058,MYF0001058,Filler 1058,PC01
1000,FIL1058,2026,2,400000,F2,2026-06-06,2026-06-06,MYR,1.0,-4475.00,SST-S,K1058,MYF0001058,Filler 1058,PC01
1000,FIL1058,2026,3,230000,F2,2026-06-06,2026-06-06,MYR,1.0,-358.00,SST-S,K1058,MYF0001058,Filler 1058,PC01
1000,FIL1059,2026,1,140000,F2,2026-06-07,2026-06-07,MYR,1.0,4846.50,SST-S,K1059,MYF0001059,Filler 1059,PC01
1000,FIL1059,2026,2,400000,F2,2026-06-07,2026-06-07,MYR,1.0,-4487.50,SST-S,K1059,MYF0001059,Filler 1059,PC01
1000,FIL1059,2026,3,230000,F2,2026-06-07,2026-06-07,MYR,1.0,-359.00,SST-S,K1059,MYF0001059,Filler 1059,PC01
1000,FIL1060,2026,1,140000,F2,2026-06-08,2026-06-08,MYR,1.0,4860.00,SST-S,K1060,MYF0001060,Filler 1060,PC01
1000,FIL1060,2026,2,400000,F2,2026-06-08,2026-06-08,MYR,1.0,-4500.00,SST-S,K1060,MYF0001060,Filler 1060,PC01
1000,FIL1060,2026,3,230000,F2,2026-06-08,2026-06-08,MYR,1.0,-360.00,SST-S,K1060,MYF0001060,Filler 1060,PC01
1000,FIL1061,2026,1,140000,F2,2026-06-09,2026-06-09,MYR,1.0,4873.50,SST-S,K1061,MYF0001061,Filler 1061,PC01
1000,FIL1061,2026,2,400000,F2,2026-06-09,2026-06-09,MYR,1.0,-4512.50,SST-S,K1061,MYF0001061,Filler 1061,PC01
1000,FIL1061,2026,3,230000,F2,2026-06-09,2026-06-09,MYR,1.0,-361.00,SST-S,K1061,MYF0001061,Filler 1061,PC01
1000,FIL1062,2026,1,140000,F2,2026-06-10,2026-06-10,MYR,1.0,4887.00,SST-S,K1062,MYF0001062,Filler 1062,PC01
1000,FIL1062,2026,2,400000,F2,2026-06-10,2026-06-10,MYR,1.0,-4525.00,SST-S,K1062,MYF0001062,Filler 1062,PC01
1000,FIL1062,2026,3,230000,F2,2026-06-10,2026-06-10,MYR,1.0,-362.00,SST-S,K1062,MYF0001062,Filler 1062,PC01
1000,FIL1063,2026,1,140000,F2,2026-06-11,2026-06-11,MYR,1.0,4900.50,SST-S,K1063,MYF0001063,Filler 1063,PC01
1000,FIL1063,2026,2,400000,F2,2026-06-11,2026-06-11,MYR,1.0,-4537.50,SST-S,K1063,MYF0001063,Filler 1063,PC01
1000,FIL1063,2026,3,230000,F2,2026-06-11,2026-06-11,MYR,1.0,-363.00,SST-S,K1063,MYF0001063,Filler 1063,PC01
1000,FIL1064,2026,1,140000,F2,2026-06-12,2026-06-12,MYR,1.0,4914.00,SST-S,K1064,MYF0001064,Filler 1064,PC01
1000,FIL1064,2026,2,400000,F2,2026-06-12,2026-06-12,MYR,1.0,-4550.00,SST-S,K1064,MYF0001064,Filler 1064,PC01
1000,FIL1064,2026,3,230000,F2,2026-06-12,2026-06-12,MYR,1.0,-364.00,SST-S,K1064,MYF0001064,Filler 1064,PC01
1000,FIL1065,2026,1,140000,F2,2026-06-13,2026-06-13,MYR,1.0,4927.50,SST-S,K1065,MYF0001065,Filler 1065,PC01
1000,FIL1065,2026,2,400000,F2,2026-06-13,2026-06-13,MYR,1.0,-4562.50,SST-S,K1065,MYF0001065,Filler 1065,PC01
1000,FIL1065,2026,3,230000,F2,2026-06-13,2026-06-13,MYR,1.0,-365.00,SST-S,K1065,MYF0001065,Filler 1065,PC01
1000,FIL1066,2026,1,140000,F2,2026-06-14,2026-06-14,MYR,1.0,4941.00,SST-S,K1066,MYF0001066,Filler 1066,PC01
1000,FIL1066,2026,2,400000,F2,2026-06-14,2026-06-14,MYR,1.0,-4575.00,SST-S,K1066,MYF0001066,Filler 1066,PC01
1000,FIL1066,2026,3,230000,F2,2026-06-14,2026-06-14,MYR,1.0,-366.00,SST-S,K1066,MYF0001066,Filler 1066,PC01
1000,FIL1067,2026,1,140000,F2,2026-06-15,2026-06-15,MYR,1.0,4954.50,SST-S,K1067,MYF0001067,Filler 1067,PC01
1000,FIL1067,2026,2,400000,F2,2026-06-15,2026-06-15,MYR,1.0,-4587.50,SST-S,K1067,MYF0001067,Filler 1067,PC01
1000,FIL1067,2026,3,230000,F2,2026-06-15,2026-06-15,MYR,1.0,-367.00,SST-S,K1067,MYF0001067,Filler 1067,PC01
1000,FIL1068,2026,1,140000,F2,2026-06-16,2026-06-16,MYR,1.0,4968.00,SST-S,K1068,MYF0001068,Filler 1068,PC01
1000,FIL1068,2026,2,400000,F2,2026-06-16,2026-06-16,MYR,1.0,-4600.00,SST-S,K1068,MYF0001068,Filler 1068,PC01
1000,FIL1068,2026,3,230000,F2,2026-06-16,2026-06-16,MYR,1.0,-368.00,SST-S,K1068,MYF0001068,Filler 1068,PC01
1000,FIL1069,2026,1,140000,F2,2026-06-17,2026-06-17,MYR,1.0,4981.50,SST-S,K1069,MYF0001069,Filler 1069,PC01
1000,FIL1069,2026,2,400000,F2,2026-06-17,2026-06-17,MYR,1.0,-4612.50,SST-S,K1069,MYF0001069,Filler 1069,PC01
1000,FIL1069,2026,3,230000,F2,2026-06-17,2026-06-17,MYR,1.0,-369.00,SST-S,K1069,MYF0001069,Filler 1069,PC01
1000,FIL1070,2026,1,140000,F2,2026-06-18,2026-06-18,MYR,1.0,4995.00,SST-S,K1070,MYF0001070,Filler 1070,PC01
1000,FIL1070,2026,2,400000,F2,2026-06-18,2026-06-18,MYR,1.0,-4625.00,SST-S,K1070,MYF0001070,Filler 1070,PC01
1000,FIL1070,2026,3,230000,F2,2026-06-18,2026-06-18,MYR,1.0,-370.00,SST-S,K1070,MYF0001070,Filler 1070,PC01
1000,FIL1071,2026,1,140000,F2,2026-06-19,2026-06-19,MYR,1.0,5008.50,SST-S,K1071,MYF0001071,Filler 1071,PC01
1000,FIL1071,2026,2,400000,F2,2026-06-19,2026-06-19,MYR,1.0,-4637.50,SST-S,K1071,MYF0001071,Filler 1071,PC01
1000,FIL1071,2026,3,230000,F2,2026-06-19,2026-06-19,MYR,1.0,-371.00,SST-S,K1071,MYF0001071,Filler 1071,PC01
1000,FIL1072,2026,1,140000,F2,2026-06-20,2026-06-20,MYR,1.0,5022.00,SST-S,K1072,MYF0001072,Filler 1072,PC01
1000,FIL1072,2026,2,400000,F2,2026-06-20,2026-06-20,MYR,1.0,-4650.00,SST-S,K1072,MYF0001072,Filler 1072,PC01
1000,FIL1072,2026,3,230000,F2,2026-06-20,2026-06-20,MYR,1.0,-372.00,SST-S,K1072,MYF0001072,Filler 1072,PC01
1000,FIL1073,2026,1,140000,F2,2026-06-21,2026-06-21,MYR,1.0,5035.50,SST-S,K1073,MYF0001073,Filler 1073,PC01
1000,FIL1073,2026,2,400000,F2,2026-06-21,2026-06-21,MYR,1.0,-4662.50,SST-S,K1073,MYF0001073,Filler 1073,PC01
1000,FIL1073,2026,3,230000,F2,2026-06-21,2026-06-21,MYR,1.0,-373.00,SST-S,K1073,MYF0001073,Filler 1073,PC01
1000,FIL1074,2026,1,140000,F2,2026-06-22,2026-06-22,MYR,1.0,5049.00,SST-S,K1074,MYF0001074,Filler 1074,PC01
1000,FIL1074,2026,2,400000,F2,2026-06-22,2026-06-22,MYR,1.0,-4675.00,SST-S,K1074,MYF0001074,Filler 1074,PC01
1000,FIL1074,2026,3,230000,F2,2026-06-22,2026-06-22,MYR,1.0,-374.00,SST-S,K1074,MYF0001074,Filler 1074,PC01
1000,FIL1075,2026,1,140000,F2,2026-06-23,2026-06-23,MYR,1.0,5062.50,SST-S,K1075,MYF0001075,Filler 1075,PC01
1000,FIL1075,2026,2,400000,F2,2026-06-23,2026-06-23,MYR,1.0,-4687.50,SST-S,K1075,MYF0001075,Filler 1075,PC01
1000,FIL1075,2026,3,230000,F2,2026-06-23,2026-06-23,MYR,1.0,-375.00,SST-S,K1075,MYF0001075,Filler 1075,PC01
1000,FIL1076,2026,1,140000,F2,2026-06-24,2026-06-24,MYR,1.0,5076.00,SST-S,K1076,MYF0001076,Filler 1076,PC01
1000,FIL1076,2026,2,400000,F2,2026-06-24,2026-06-24,MYR,1.0,-4700.00,SST-S,K1076,MYF0001076,Filler 1076,PC01
1000,FIL1076,2026,3,230000,F2,2026-06-24,2026-06-24,MYR,1.0,-376.00,SST-S,K1076,MYF0001076,Filler 1076,PC01
1000,FIL1077,2026,1,140000,F2,2026-06-25,2026-06-25,MYR,1.0,5089.50,SST-S,K1077,MYF0001077,Filler 1077,PC01
1000,FIL1077,2026,2,400000,F2,2026-06-25,2026-06-25,MYR,1.0,-4712.50,SST-S,K1077,MYF0001077,Filler 1077,PC01
1000,FIL1077,2026,3,230000,F2,2026-06-25,2026-06-25,MYR,1.0,-377.00,SST-S,K1077,MYF0001077,Filler 1077,PC01
1000,FIL1078,2026,1,140000,F2,2026-06-26,2026-06-26,MYR,1.0,5103.00,SST-S,K1078,MYF0001078,Filler 1078,PC01
1000,FIL1078,2026,2,400000,F2,2026-06-26,2026-06-26,MYR,1.0,-4725.00,SST-S,K1078,MYF0001078,Filler 1078,PC01
1000,FIL1078,2026,3,230000,F2,2026-06-26,2026-06-26,MYR,1.0,-378.00,SST-S,K1078,MYF0001078,Filler 1078,PC01
1000,FIL1079,2026,1,140000,F2,2026-06-27,2026-06-27,MYR,1.0,5116.50,SST-S,K1079,MYF0001079,Filler 1079,PC01
1000,FIL1079,2026,2,400000,F2,2026-06-27,2026-06-27,MYR,1.0,-4737.50,SST-S,K1079,MYF0001079,Filler 1079,PC01
1000,FIL1079,2026,3,230000,F2,2026-06-27,2026-06-27,MYR,1.0,-379.00,SST-S,K1079,MYF0001079,Filler 1079,PC01
1000,FIL1080,2026,1,140000,F2,2026-06-01,2026-06-01,MYR,1.0,5130.00,SST-S,K1080,MYF0001080,Filler 1080,PC01
1000,FIL1080,2026,2,400000,F2,2026-06-01,2026-06-01,MYR,1.0,-4750.00,SST-S,K1080,MYF0001080,Filler 1080,PC01
1000,FIL1080,2026,3,230000,F2,2026-06-01,2026-06-01,MYR,1.0,-380.00,SST-S,K1080,MYF0001080,Filler 1080,PC01
1000,FIL1081,2026,1,140000,F2,2026-06-02,2026-06-02,MYR,1.0,5143.50,SST-S,K1081,MYF0001081,Filler 1081,PC01
1000,FIL1081,2026,2,400000,F2,2026-06-02,2026-06-02,MYR,1.0,-4762.50,SST-S,K1081,MYF0001081,Filler 1081,PC01
1000,FIL1081,2026,3,230000,F2,2026-06-02,2026-06-02,MYR,1.0,-381.00,SST-S,K1081,MYF0001081,Filler 1081,PC01
1000,FIL1082,2026,1,140000,F2,2026-06-03,2026-06-03,MYR,1.0,5157.00,SST-S,K1082,MYF0001082,Filler 1082,PC01
1000,FIL1082,2026,2,400000,F2,2026-06-03,2026-06-03,MYR,1.0,-4775.00,SST-S,K1082,MYF0001082,Filler 1082,PC01
1000,FIL1082,2026,3,230000,F2,2026-06-03,2026-06-03,MYR,1.0,-382.00,SST-S,K1082,MYF0001082,Filler 1082,PC01
1000,FIL1083,2026,1,140000,F2,2026-06-04,2026-06-04,MYR,1.0,5170.50,SST-S,K1083,MYF0001083,Filler 1083,PC01
1000,FIL1083,2026,2,400000,F2,2026-06-04,2026-06-04,MYR,1.0,-4787.50,SST-S,K1083,MYF0001083,Filler 1083,PC01
1000,FIL1083,2026,3,230000,F2,2026-06-04,2026-06-04,MYR,1.0,-383.00,SST-S,K1083,MYF0001083,Filler 1083,PC01
1000,FIL1084,2026,1,140000,F2,2026-06-05,2026-06-05,MYR,1.0,5184.00,SST-S,K1084,MYF0001084,Filler 1084,PC01
1000,FIL1084,2026,2,400000,F2,2026-06-05,2026-06-05,MYR,1.0,-4800.00,SST-S,K1084,MYF0001084,Filler 1084,PC01
1000,FIL1084,2026,3,230000,F2,2026-06-05,2026-06-05,MYR,1.0,-384.00,SST-S,K1084,MYF0001084,Filler 1084,PC01
1000,FIL1085,2026,1,140000,F2,2026-06-06,2026-06-06,MYR,1.0,5197.50,SST-S,K1085,MYF0001085,Filler 1085,PC01
1000,FIL1085,2026,2,400000,F2,2026-06-06,2026-06-06,MYR,1.0,-4812.50,SST-S,K1085,MYF0001085,Filler 1085,PC01
1000,FIL1085,2026,3,230000,F2,2026-06-06,2026-06-06,MYR,1.0,-385.00,SST-S,K1085,MYF0001085,Filler 1085,PC01
1000,FIL1086,2026,1,140000,F2,2026-06-07,2026-06-07,MYR,1.0,5211.00,SST-S,K1086,MYF0001086,Filler 1086,PC01
1000,FIL1086,2026,2,400000,F2,2026-06-07,2026-06-07,MYR,1.0,-4825.00,SST-S,K1086,MYF0001086,Filler 1086,PC01
1000,FIL1086,2026,3,230000,F2,2026-06-07,2026-06-07,MYR,1.0,-386.00,SST-S,K1086,MYF0001086,Filler 1086,PC01
1000,FIL1087,2026,1,140000,F2,2026-06-08,2026-06-08,MYR,1.0,5224.50,SST-S,K1087,MYF0001087,Filler 1087,PC01
1000,FIL1087,2026,2,400000,F2,2026-06-08,2026-06-08,MYR,1.0,-4837.50,SST-S,K1087,MYF0001087,Filler 1087,PC01
1000,FIL1087,2026,3,230000,F2,2026-06-08,2026-06-08,MYR,1.0,-387.00,SST-S,K1087,MYF0001087,Filler 1087,PC01
1000,FIL1088,2026,1,140000,F2,2026-06-09,2026-06-09,MYR,1.0,5238.00,SST-S,K1088,MYF0001088,Filler 1088,PC01
1000,FIL1088,2026,2,400000,F2,2026-06-09,2026-06-09,MYR,1.0,-4850.00,SST-S,K1088,MYF0001088,Filler 1088,PC01
1000,FIL1088,2026,3,230000,F2,2026-06-09,2026-06-09,MYR,1.0,-388.00,SST-S,K1088,MYF0001088,Filler 1088,PC01
1000,FIL1089,2026,1,140000,F2,2026-06-10,2026-06-10,MYR,1.0,5251.50,SST-S,K1089,MYF0001089,Filler 1089,PC01
1000,FIL1089,2026,2,400000,F2,2026-06-10,2026-06-10,MYR,1.0,-4862.50,SST-S,K1089,MYF0001089,Filler 1089,PC01
1000,FIL1089,2026,3,230000,F2,2026-06-10,2026-06-10,MYR,1.0,-389.00,SST-S,K1089,MYF0001089,Filler 1089,PC01
1000,FIL1090,2026,1,140000,F2,2026-06-11,2026-06-11,MYR,1.0,5265.00,SST-S,K1090,MYF0001090,Filler 1090,PC01
1000,FIL1090,2026,2,400000,F2,2026-06-11,2026-06-11,MYR,1.0,-4875.00,SST-S,K1090,MYF0001090,Filler 1090,PC01
1000,FIL1090,2026,3,230000,F2,2026-06-11,2026-06-11,MYR,1.0,-390.00,SST-S,K1090,MYF0001090,Filler 1090,PC01
1000,FIL1091,2026,1,140000,F2,2026-06-12,2026-06-12,MYR,1.0,5278.50,SST-S,K1091,MYF0001091,Filler 1091,PC01
1000,FIL1091,2026,2,400000,F2,2026-06-12,2026-06-12,MYR,1.0,-4887.50,SST-S,K1091,MYF0001091,Filler 1091,PC01
1000,FIL1091,2026,3,230000,F2,2026-06-12,2026-06-12,MYR,1.0,-391.00,SST-S,K1091,MYF0001091,Filler 1091,PC01
1000,FIL1092,2026,1,140000,F2,2026-06-13,2026-06-13,MYR,1.0,5292.00,SST-S,K1092,MYF0001092,Filler 1092,PC01
1000,FIL1092,2026,2,400000,F2,2026-06-13,2026-06-13,MYR,1.0,-4900.00,SST-S,K1092,MYF0001092,Filler 1092,PC01
1000,FIL1092,2026,3,230000,F2,2026-06-13,2026-06-13,MYR,1.0,-392.00,SST-S,K1092,MYF0001092,Filler 1092,PC01
1000,FIL1093,2026,1,140000,F2,2026-06-14,2026-06-14,MYR,1.0,5305.50,SST-S,K1093,MYF0001093,Filler 1093,PC01
1000,FIL1093,2026,2,400000,F2,2026-06-14,2026-06-14,MYR,1.0,-4912.50,SST-S,K1093,MYF0001093,Filler 1093,PC01
1000,FIL1093,2026,3,230000,F2,2026-06-14,2026-06-14,MYR,1.0,-393.00,SST-S,K1093,MYF0001093,Filler 1093,PC01
1000,FIL1094,2026,1,140000,F2,2026-06-15,2026-06-15,MYR,1.0,5319.00,SST-S,K1094,MYF0001094,Filler 1094,PC01
1000,FIL1094,2026,2,400000,F2,2026-06-15,2026-06-15,MYR,1.0,-4925.00,SST-S,K1094,MYF0001094,Filler 1094,PC01
